hotel,price,score,avg review,reviews count,address,room_type,bed_type,extra_charges,hotel_rating,number_of_nights,number_of_adult,actual_price,breakfast_included,free_cancellation,checkin,checkout,amenities
Signature villa,"₹ 1,248",7.0,Good,1,Sonīpat,Double Room,1 large double bed,+₹ 150 taxes and charges,0,1 night, 2 adults,"₹ 1,248",False,True,2024-04-09,2024-04-10,"Free WiFi, Family rooms, Free parking, Non-smoking rooms, Breakfast"
FabExpress La Serene Gagan Vihar,"₹ 3,187",2.3,Review score,12,"East Delhi, New Delhi",Deluxe Room,1 double bed,+₹ 402 taxes and charges,4,1 night, 2 adults,"₹ 3,187",False,True,2024-04-09,2024-04-10,"Non-smoking rooms, Room service, Free WiFi, Family rooms, 24-hour front desk, Air conditioning, Breakfast"
The Neem,"₹ 2,700",9.0,Superb,145,"Greater Kailash 1, New Delhi",Standard Room,Multiple bed types,+₹ 324 taxes and charges,0,1 night, 2 adults,"₹ 2,700",True,True,2024-04-09,2024-04-10,"Non-smoking rooms, Free WiFi, Family rooms, Free parking, Terrace, Garden, Laundry, Daily housekeeping, Tea/coffee maker in all rooms, Breakfast"
"Hotel Ipotel - Couple Friendly Near Yamuna Sports Complex, East Delhi","₹ 3,300",5.9,Review score,12,"East Delhi, New Delhi",Deluxe Double Room with Balcony,1 double bed,+₹ 396 taxes and charges,3,1 night, 2 adults,"₹ 3,300",False,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Facilities for disabled guests, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Breakfast"
Zip By Spree Hotels Delhi,"₹ 4,799",6.5,Review score,4,"South Delhi, New Delhi",Deluxe Room,1 large double bed,+₹ 576 taxes and charges,3,1 night, 2 adults,"₹ 4,799",False,True,2024-04-09,2024-04-10,"Non-smoking rooms, Room service, Restaurant, Free parking, 24-hour front desk, Air conditioning, Breakfast"
Hotel Bluestone - Nehru Place,"₹ 7,200",7.7,Good,237,"South Delhi, New Delhi",Standard Double or Twin Room,Beds: 1 double or 2 singles,+₹ 864 taxes and charges,4,1 night, 2 adults,"₹ 10,000",False,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Breakfast"
Vinanda Home Stay,"₹ 2,249",8.5,Very good,19,"Safdarjung Enclave, New Delhi",Double Room,1 large double bed,+₹ 270 taxes and charges,0,1 night, 2 adults,"₹ 2,249",True,True,2024-04-09,2024-04-10,"Free WiFi, Free parking, Air conditioning"
Kabul Hotel Medanta,"₹ 7,695",7.5,Good,21,"Sector 40 - 44, Gurgaon",Standard Double Room,1 large double bed,"+₹ 1,385 taxes and charges",3,1 night, 2 adults,"₹ 7,695",False,False,2024-04-09,2024-04-10,"Non-smoking rooms, Room service, Restaurant, Free parking, 24-hour front desk"
Hotel Saffron Gold,"₹ 2,275",7.5,Good,219,"Pashim Vihar, New Delhi",Double Room with Private Bathroom,1 double bed,+₹ 273 taxes and charges,3,1 night, 2 adults,"₹ 3,500",False,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Family rooms, Facilities for disabled guests, Free parking, 24-hour front desk, Terrace, Very good breakfast"
The Aldott Cyber City,"₹ 6,399",8.6,Fabulous,17,"DLF Cyber City, Gurgaon",Deluxe Room,1 large double bed,+₹ 768 taxes and charges,0,1 night, 2 adults,"₹ 6,399",False,True,2024-04-09,2024-04-10,"Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Breakfast"
Divine Inn Couple Friendly Hotel near Sector 51 Metro Station,"₹ 2,999",8.3,Very good,26,Noida,Deluxe Double Room,1 extra-large double bed,+₹ 360 taxes and charges,3,1 night, 2 adults,"₹ 2,999",False,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Family rooms, Free parking, Breakfast"
Hotel Silver Crown - Dwarka Sector 23,"₹ 1,100",7.1,Good,12,"Dwarka, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 132 taxes and charges,3,1 night, 2 adults,"₹ 1,100",False,True,2024-04-09,2024-04-10,"Non-smoking rooms, Room service, Free WiFi, Family rooms, 24-hour front desk, Terrace, Air conditioning"
GoldenKeys Inn,"₹ 8,999",7.0,Good,52,"North Delhi, New Delhi",Double Room,1 double bed,"+₹ 1,620 taxes and charges",3,1 night, 2 adults,"₹ 8,999",False,True,2024-04-09,2024-04-10,"Non-smoking rooms, Room service, Free WiFi, Free parking, 24-hour front desk, Daily housekeeping, Air conditioning, Breakfast"
FabHotel Clark Height,"₹ 5,710",7.3,Good,15,New Delhi,Deluxe Room,1 double bed,+₹ 685 taxes and charges,3,1 night, 2 adults,"₹ 5,710",False,True,2024-04-09,2024-04-10,"Non-smoking rooms, Room service, Free WiFi, Family rooms, 24-hour front desk, Air conditioning, Breakfast"
Airport Hotel Mayank Residency,₹ 999,7.6,Good,330,"South West, New Delhi",Deluxe Double Room,1 extra-large double bed,+₹ 120 taxes and charges,3,1 night, 2 adults,"₹ 1,998",False,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Family rooms, Facilities for disabled guests, Free parking, 24-hour front desk, Terrace, Superb breakfast"
Hotel Le Roi,"₹ 6,000",6.5,Review score,57,"Paharganj, New Delhi",Deluxe Double Room,1 double bed,+₹ 720 taxes and charges,3,1 night, 2 adults,"₹ 6,000",False,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, 24-hour front desk, Terrace, Bar, Breakfast"
Cool apartment,"₹ 2,639",NA,NA,NA,"South Delhi, New Delhi",Two-Bedroom Apartment,"4 beds (2 extra-large doubles, 1 sofa bed, 1 large double)",+₹ 317 taxes and charges,0,1 night, 2 adults,"₹ 2,639",False,True,2024-04-09,2024-04-10,Air conditioning
Perch Service Apartment DLF Cyber City,"₹ 4,139",8.4,Very good,14,"DLF Cyber City, Gurgaon",Standard Studio,Entire studio • 1 bathroom • 1 kitchen • 26m²,+₹ 497 taxes and charges,0,1 night, 2 adults,"₹ 4,139",False,True,2024-04-09,2024-04-10,"Non-smoking rooms, Room service, Restaurant, Fitness centre, Family rooms, Facilities for disabled guests, Free parking, 24-hour front desk, Very good breakfast"
FabHotel Heaven In,"₹ 4,671",5.9,Review score,22,"Greater Kailash 1, New Delhi",Deluxe Room,1 double bed,+₹ 560 taxes and charges,3,1 night, 2 adults,"₹ 4,671",True,True,2024-04-09,2024-04-10,"Restaurant, Free WiFi, Laundry, Daily housekeeping, Air conditioning"
FabHotel Baba Residency,"₹ 2,976",7.5,Good,206,"Paharganj, New Delhi",Deluxe Room,1 double bed,+₹ 357 taxes and charges,3,1 night, 2 adults,"₹ 2,976",False,True,2024-04-09,2024-04-10,"Room service, Free WiFi, Family rooms, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning"
Hotel Clink Near IGI Airport Delhi,"₹ 4,050",8.1,Very good,35,"South West, New Delhi",Superior King Room,1 extra-large double bed,+₹ 486 taxes and charges,3,1 night, 2 adults,"₹ 4,050",True,True,2024-04-09,2024-04-10,"Airport shuttle, Room service, Free WiFi, Family rooms, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Breakfast"
Hotel Ishaan Palace - Near Aerocity,"₹ 1,100",NA,NA,NA,"Mahipalpur, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 132 taxes and charges,3,1 night, 2 adults,"₹ 1,100",False,True,2024-04-09,2024-04-10,"Non-smoking rooms, Room service, Free WiFi, Family rooms, 24-hour front desk, Terrace, Air conditioning"
Hotel Ronit Royal - New Delhi Airport,"₹ 1,921",7.0,Good,111,"South West, New Delhi",Deluxe Double Room,1 double bed,+₹ 230 taxes and charges,4,1 night, 2 adults,"₹ 1,921",False,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Free parking, 24-hour front desk, Terrace, Breakfast"
Rohtak Guest House,"₹ 1,100",3.0,Review score,1,Rohtak,Deluxe King Room,12 large double beds,+₹ 132 taxes and charges,3,1 night, 2 adults,"₹ 1,100",False,True,2024-04-09,2024-04-10,"Family rooms, Free parking, Room service"
Vrindavan Residency,"₹ 2,651",7.4,Good,45,"Saket, New Delhi",King Room,1 large double bed,+₹ 318 taxes and charges,0,1 night, 2 adults,"₹ 2,651",False,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Room service, Free parking, 24-hour front desk, Terrace, Garden, Laundry, Daily housekeeping, Good breakfast"
"Hotel Kings, Rohtak","₹ 1,360",5.4,Review score,8,Rohtak,Deluxe Room,"2 beds (1 single, 1 futon)",+₹ 163 taxes and charges,0,1 night, 2 adults,"₹ 1,360",False,True,2024-04-09,2024-04-10,"Airport shuttle, Family rooms, Free parking, Restaurant, Non-smoking rooms, Room service, Breakfast"
Hotel Raj Palace Mahipalpur Near IGI Airport Delhi,"₹ 2,361",8.2,Very good,24,"Mahipalpur, New Delhi",Deluxe Room,1 double bed,+₹ 283 taxes and charges,0,1 night, 2 adults,"₹ 2,361",False,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Family rooms, Free parking, 24-hour front desk, Terrace, Laundry, Breakfast"
Octave Nirvana Suites,"₹ 1,550",9.0,Superb,2,Gurgaon,Deluxe Double Room,1 double bed,+₹ 186 taxes and charges,3,1 night, 2 adults,"₹ 1,550",False,True,2024-04-09,2024-04-10,"Non-smoking rooms, Room service, Family rooms, Free parking, 24-hour front desk"
Hotel Park Suites at Airport,"₹ 1,598",8.9,Fabulous,40,"South West, New Delhi",Superior Double or Twin Room,1 extra-large double bed,+₹ 575 taxes and charges,3,1 night, 2 adults,"₹ 1,598",True,True,2024-04-09,2024-04-10,
Jpm White House,"₹ 2,200",NA,NA,NA,"Kailash Colony, New Delhi",Deluxe Room,7 double beds,+₹ 264 taxes and charges,0,1 night, 2 adults,"₹ 2,200",False,True,2024-04-09,2024-04-10,"Free WiFi, Free parking, Air conditioning, Tea/coffee maker in all rooms, Breakfast"
Hotel Shivalik - Malviya Nagar,"₹ 1,800",3.8,Review score,13,"Malviya Nagar, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 216 taxes and charges,3,1 night, 2 adults,"₹ 1,800",False,True,2024-04-09,2024-04-10,"Non-smoking rooms, Room service, Free WiFi, Family rooms, Free parking, 24-hour front desk, Terrace, Air conditioning"
Hotel charming chanakya,"₹ 4,069",8.7,Fabulous,24,"Mahipalpur, New Delhi",Deluxe Double or Twin Room,"2 beds (1 single, 1 extra-large double)",+₹ 488 taxes and charges,3,1 night, 2 adults,"₹ 5,354",True,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Facilities for disabled guests, Free parking, Bar, Exceptional breakfast"
"The Empire - Signature Tower,Cyber City, Gurgaon","₹ 4,200",7.5,Good,26,"Sector 40 - 44, Gurgaon",Deluxe Room,Multiple bed types,+₹ 504 taxes and charges,0,1 night, 2 adults,"₹ 4,200",False,True,2024-04-09,2024-04-10,"Non-smoking rooms, Free WiFi, Family rooms, Free parking, 24-hour front desk, Breakfast"
Hotel Red Coral By F9 Hotels,"₹ 2,379",5.6,Review score,98,"Patparganj, New Delhi",Standard Double Room,1 double bed,+₹ 285 taxes and charges,3,1 night, 2 adults,"₹ 2,379",False,False,2024-04-09,2024-04-10,"Airport shuttle (free), Room service, Free WiFi, Family rooms, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Breakfast"
hotel northen palace - 100 meters New delhi railway station,"₹ 1,800",7.0,Good,2,"Paharganj, New Delhi",Double Room,1 double bed,+₹ 216 taxes and charges,0,1 night, 2 adults,"₹ 1,800",False,True,2024-04-09,2024-04-10,Free WiFi
FabHotel Golf Inn,"₹ 4,883",8.2,Very good,35,"Sushant Lok, Gurgaon",Deluxe Room,1 large double bed,+₹ 616 taxes and charges,3,1 night, 2 adults,"₹ 4,883",False,True,2024-04-09,2024-04-10,"Room service, 24-hour front desk"
Hotel Golf View Suites,"₹ 10,800",6.8,Review score,13,"Sushant Lok, Gurgaon",Super Deluxe Room,1 extra-large double bed,"+₹ 1,944 taxes and charges",3,1 night, 2 adults,"₹ 10,800",False,False,2024-04-09,2024-04-10,"Room service, Restaurant, Free WiFi, Family rooms, Free parking, 24-hour front desk, Breakfast"
Treebo Tryst Eden Residency South City 1,"₹ 8,092",7.3,Good,38,"Sector 40 - 44, Gurgaon",Deluxe Double Room,Multiple bed types,"+₹ 1,457 taxes and charges",4,1 night, 2 adults,"₹ 12,077",True,True,2024-04-09,2024-04-10,"Room service, Restaurant, Free WiFi, Free parking, 24-hour front desk, Good breakfast"
Hotel Asian Blue IGi Airport Delhi,"₹ 2,249",8.2,Very good,160,"South West, New Delhi",Deluxe Double or Twin Room,1 large double bed,+₹ 270 taxes and charges,3,1 night, 2 adults,"₹ 2,249",True,True,2024-04-09,2024-04-10,"Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Free WiFi, Family rooms, Facilities for disabled guests, Free parking, Bar, Superb breakfast"
FabHotel SR 68,"₹ 3,398",8.3,Very good,3,"DLF Cyber City, Gurgaon",Deluxe Room,1 double bed,+₹ 408 taxes and charges,3,1 night, 2 adults,"₹ 3,398",False,True,2024-04-09,2024-04-10,"Non-smoking rooms, Room service, Free WiFi, Family rooms, Free parking, 24-hour front desk, Breakfast"
"Fortune Select Global, Gurugram - Member ITC's Hotel Group","₹ 7,500",6.9,Review score,274,Gurgaon,Deluxe Room,"3 beds (2 singles, 1 extra-large double)",+₹ 900 taxes and charges,4,1 night, 2 adults,"₹ 7,500",True,True,2024-04-09,2024-04-10,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Fitness centre, Free WiFi, Bar, Good breakfast"
Nook Inn & Suites - MG ROAD METRO,"₹ 2,500",7.7,Good,63,"DLF Phase II, Gurgaon",Deluxe Room,1 extra-large double bed,+₹ 300 taxes and charges,3,1 night, 2 adults,"₹ 2,500",True,True,2024-04-09,2024-04-10,"Airport shuttle (free), Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Exceptional breakfast"
Divine Paradise Tavisha,"₹ 3,249",6.9,Review score,109,"New Friends Colony, New Delhi",Deluxe Double or Twin Room,2 single beds,+₹ 390 taxes and charges,3,1 night, 2 adults,"₹ 4,999",True,True,2024-04-09,2024-04-10,"Non-smoking rooms, Room service, Free parking, 24-hour front desk, Air conditioning"
Hotel Nirmal Mahal 5 min walk From New Delhi Railway Station,"₹ 2,399",6.6,Review score,128,"Paharganj, New Delhi",Deluxe Double Room,1 double bed,+₹ 288 taxes and charges,3,1 night, 2 adults,"₹ 2,399",False,True,2024-04-09,2024-04-10,"Airport shuttle (free), Non-smoking rooms, Room service, Free WiFi, Family rooms, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Air conditioning"
Luxurious Private Penthouse with Jacuzzi,"₹ 10,000",NA,NA,NA,"South Delhi, New Delhi",One-Bedroom Apartment,1 double bed,"+₹ 1,800 taxes and charges",0,1 night, 2 adults,"₹ 10,000",False,True,2024-04-09,2024-04-10,"Free WiFi, Free parking, Garden, Air conditioning"
Hotel Kanha Inn - Surbhi Hospital,"₹ 1,000",7.5,Good,6,Noida,Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 120 taxes and charges,3,1 night, 2 adults,"₹ 1,000",False,True,2024-04-09,2024-04-10,"Non-smoking rooms, Room service, Free WiFi, Family rooms"
PREMIUM ROOMS,"₹ 1,597",8.5,Very good,6,"Dwarka, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 192 taxes and charges,0,1 night, 2 adults,"₹ 1,597",False,True,2024-04-09,2024-04-10,"Free WiFi, Free parking, Air conditioning"
5 star private room with a spectacular view in a Lavish Property,"₹ 4,500",NA,NA,NA,Noida,One-Bedroom Apartment,1 double bed,+₹ 540 taxes and charges,0,1 night, 2 adults,"₹ 4,500",False,True,2024-04-09,2024-04-10,"Swimming Pool, Free WiFi, Free parking"
Delhi Heights - Near INOX Eros Cinema,"₹ 1,550",4.9,Review score,13,"South Delhi, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 186 taxes and charges,3,1 night, 2 adults,"₹ 1,550",False,True,2024-04-09,2024-04-10,"Non-smoking rooms, Room service, Free WiFi, Family rooms, Free parking, 24-hour front desk, Terrace, Air conditioning"
"Hotel The Class, Delhi Airport","₹ 3,330",4.0,Review score,18,"Mahipalpur, New Delhi",Executive Double Room - Special Offer,Beds: 1 double or 2 singles,+₹ 400 taxes and charges,3,1 night, 2 adults,"₹ 3,330",True,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Facilities for disabled guests, Free parking, 24-hour front desk, Breakfast"
Collection O Nirvana Residency Near Lotus Temple,"₹ 2,545",4.0,Review score,3,"South Delhi, New Delhi",Classic Triple Room,1 large double bed,+₹ 337 taxes and charges,3,1 night, 2 adults,"₹ 3,916",True,True,2024-04-09,2024-04-10,"Air conditioning, Breakfast"
CSK Residency - Prayag Hospital,₹ 900,1.4,Review score,5,Noida,Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 108 taxes and charges,3,1 night, 2 adults,₹ 900,False,True,2024-04-09,2024-04-10,"Non-smoking rooms, Room service, Family rooms"
The Hermitage By Cosy Hotels,"₹ 6,840",7.9,Good,16,"South Delhi, New Delhi",Deluxe Double or Twin Room,Beds: 1 double or 2 singles,+₹ 821 taxes and charges,3,1 night, 2 adults,"₹ 9,500",False,True,2024-04-09,2024-04-10,"Non-smoking rooms, Room service, Free WiFi, Family rooms, Free parking, 24-hour front desk, Terrace, Laundry, Tea/coffee maker in all rooms, Very good breakfast"
Hotel Pace -Hero Honda Chowk Gurgaon,"₹ 1,584",5.0,Review score,5,Gurgaon,Budget Double Room,1 double bed,+₹ 190 taxes and charges,0,1 night, 2 adults,"₹ 1,584",True,True,2024-04-09,2024-04-10,"Non-smoking rooms, Room service, Free WiFi, Family rooms, Free parking, Breakfast"
Octave Artemis Grand,"₹ 1,325",5.8,Review score,11,"Sector 40 - 44, Gurgaon",Deluxe Double Room,1 large double bed,+₹ 229 taxes and charges,4,1 night, 2 adults,"₹ 1,325",False,True,2024-04-09,2024-04-10,"Non-smoking rooms, Room service, Free WiFi, Free parking, 24-hour front desk"
FabExpress Aerosky Deluxe,"₹ 3,396",7.1,Good,8,"Dwarka, New Delhi",Deluxe Room,1 double bed,+₹ 498 taxes and charges,3,1 night, 2 adults,"₹ 3,396",False,True,2024-04-09,2024-04-10,"Non-smoking rooms, Room service, Free WiFi, Family rooms, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Breakfast"
Maison 42- Onetreestays,"₹ 2,700",NA,NA,NA,"Sushant Lok, Gurgaon",One-Bedroom Apartment,1 double bed,+₹ 324 taxes and charges,0,1 night, 2 adults,"₹ 2,700",False,True,2024-04-09,2024-04-10,"Non-smoking rooms, Room service, Free WiFi, Family rooms, Free parking, 24-hour front desk, Breakfast"
The Chaitanya United Stay,"₹ 1,350",6.5,Review score,37,"East Delhi, New Delhi",Double Room with Private Bathroom,1 double bed,+₹ 162 taxes and charges,0,1 night, 2 adults,"₹ 1,350",False,False,2024-04-09,2024-04-10,"Room service, Free WiFi, 24-hour front desk, Terrace, Laundry, Air conditioning, Breakfast"
Golden dreams banquet,"₹ 2,500",6.0,Review score,1,"South Delhi, New Delhi",Double Room,1 double bed,+₹ 300 taxes and charges,0,1 night, 2 adults,"₹ 2,500",False,True,2024-04-09,2024-04-10,"Free WiFi, Free parking, Air conditioning"
Nagpal's Studio Apartment,"₹ 2,025",1.0,Review score,1,"Malviya Nagar, New Delhi",One-Bedroom Apartment,1 double bed,+₹ 243 taxes and charges,0,1 night, 2 adults,"₹ 2,025",False,False,2024-04-09,2024-04-10,"Free WiFi, Free parking"
Arkwood Residency B & B,"₹ 1,598",8.3,Very good,100,"South West, New Delhi",Superior Double or Twin Room,"3 beds (2 singles, 1 double)",+₹ 575 taxes and charges,0,1 night, 2 adults,"₹ 1,598",True,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Family rooms, Free parking, 24-hour front desk, Terrace, Tea/coffee maker in all rooms, Fabulous breakfast"
Tom & Jerry - Jangpura,"₹ 1,299",5.8,Review score,78,"South Delhi, New Delhi",Double Room,1 double bed,+₹ 156 taxes and charges,3,1 night, 2 adults,"₹ 1,299",False,True,2024-04-09,2024-04-10,"Non-smoking rooms, Room service, Free WiFi, Family rooms, Free parking, 24-hour front desk, Terrace, Garden, Laundry, Breakfast"
"Heaven Guest House, Panipat","₹ 1,242",NA,NA,NA,Pānīpat,Deluxe Room,"2 beds (1 double, 1 futon)",+₹ 149 taxes and charges,0,1 night, 2 adults,"₹ 1,242",False,True,2024-04-09,2024-04-10,"Free WiFi, Family rooms, Free parking, Non-smoking rooms, Room service, Tea/coffee maker in all rooms"
Hotel Peace Point - 1 min walking distance from station,"₹ 2,726",6.6,Review score,309,"Paharganj, New Delhi",Deluxe Family Room,2 large double beds,+₹ 327 taxes and charges,3,1 night, 2 adults,"₹ 2,726",True,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Family rooms, Facilities for disabled guests, Free parking, 24-hour front desk, Terrace, Breakfast"
Hotel Aman Imperial,"₹ 3,451",5.4,Review score,10,"Paharganj, New Delhi",Deluxe Room,1 large double bed,+₹ 414 taxes and charges,3,1 night, 2 adults,"₹ 5,752",False,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, 24-hour front desk, Daily housekeeping, Air conditioning, Breakfast"
Hotel Vertu,"₹ 6,300",6.8,Review score,698,"Mahipalpur, New Delhi",Deluxe Double Room,1 single bed,+₹ 756 taxes and charges,4,1 night, 2 adults,"₹ 6,300",True,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Free parking, 24-hour front desk, Terrace, Breakfast"
FabHotel Golf Course Sapphire,"₹ 4,245",8.6,Fabulous,134,"Sushant Lok, Gurgaon",Deluxe Room,1 double bed,+₹ 509 taxes and charges,3,1 night, 2 adults,"₹ 4,245",False,True,2024-04-09,2024-04-10,"Room service, Restaurant, Free WiFi, Family rooms, Free parking, 24-hour front desk, Breakfast"
Hotel Silver - New Friends Colony,"₹ 1,499",6.7,Review score,24,"New Friends Colony, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 180 taxes and charges,3,1 night, 2 adults,"₹ 1,499",False,True,2024-04-09,2024-04-10,"Non-smoking rooms, Room service, Free WiFi, Family rooms, Free parking, 24-hour front desk, Terrace, Daily housekeeping, Air conditioning"
Rudraksh Resort and Hotel,"₹ 2,700",6.5,Review score,4,Rewāri,Standard Double Room,1 large double bed,+₹ 324 taxes and charges,4,1 night, 2 adults,"₹ 2,700",False,True,2024-04-09,2024-04-10,"Family rooms, Free parking, Restaurant, Non-smoking rooms, Room service, Breakfast"
Ramada Gurgaon Central,"₹ 9,445",6.5,Review score,433,"Sector 40 - 44, Gurgaon",Executive Suite with Happy Hours (1+1) and 20% Discount on F&B,"2 beds (1 sofa bed, 1 large double)","+₹ 1,700 taxes and charges",4,1 night, 2 adults,"₹ 9,445",False,True,2024-04-09,2024-04-10,"Airport shuttle (free), Non-smoking rooms, Spa and wellness centre, Room service, Restaurant, Fitness centre, Free WiFi, Tea/coffee maker in all rooms, Bar, Breakfast"
Hotel Mayur Assam - New Delhi Railway Station,"₹ 2,200",7.2,Good,64,"Paharganj, New Delhi",Deluxe King Room,1 extra-large double bed,+₹ 264 taxes and charges,3,1 night, 2 adults,"₹ 2,200",False,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Family rooms, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning"
STARR SERVICE APARTMENTS,"₹ 1,349",10,Exceptional,2,Gurgaon,One-Bedroom Apartment,1 double bed,+₹ 162 taxes and charges,0,1 night, 2 adults,"₹ 1,349",False,False,2024-04-09,2024-04-10,"Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Facilities for disabled guests, Free parking, 24-hour front desk"
Studio 23,"₹ 1,980",8.0,Very good,1,"South Delhi, New Delhi",One-Bedroom Apartment,1 double bed,+₹ 238 taxes and charges,0,1 night, 2 adults,"₹ 1,980",False,True,2024-04-09,2024-04-10,"Free WiFi, Terrace, Air conditioning"
"BedChambers Serviced Apartments, Sector 40","₹ 5,000",8.6,Fabulous,29,"Sector 40 - 44, Gurgaon",One-Bedroom Apartment,1 large double bed,Additional charges may apply,0,1 night, 2 adults,"₹ 5,000",False,True,2024-04-09,2024-04-10,"Non-smoking rooms, Free WiFi, Free parking"
Hotel Le Sancy,"₹ 1,410",3.5,Review score,2,"Karol bagh, New Delhi",Deluxe Room,1 double bed,Includes taxes and charges,0,1 night, 2 adults,"₹ 2,350",False,True,2024-04-09,2024-04-10,"Non-smoking rooms, Free WiFi, Family rooms, Free parking, 24-hour front desk, Daily housekeeping, Air conditioning, Breakfast"
Omasha Residency,"₹ 3,999",9.7,Exceptional,3,Noida,Two-Bedroom Apartment,"3 beds (1 single, 2 doubles)",+₹ 480 taxes and charges,0,1 night, 2 adults,"₹ 3,999",False,True,2024-04-09,2024-04-10,"Free WiFi, Free parking, Breakfast"
FabHotel Sleepy Soul,"₹ 3,392",7.6,Good,39,Gurgaon,Deluxe Room,1 large double bed,+₹ 407 taxes and charges,3,1 night, 2 adults,"₹ 3,392",False,True,2024-04-09,2024-04-10,"Room service, Free WiFi, 24-hour front desk"
Hotel Peridot,"₹ 2,678",6.4,Review score,23,"Mahipalpur, New Delhi",Family Room,1 extra-large double bed,+₹ 321 taxes and charges,3,1 night, 2 adults,"₹ 2,678",False,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, Facilities for disabled guests, Free parking, Tea/coffee maker in all rooms, Breakfast"
New property Best rooms all facility,"₹ 2,250",NA,NA,NA,Noida,One-Bedroom Apartment,1 double bed,+₹ 270 taxes and charges,0,1 night, 2 adults,"₹ 2,250",False,True,2024-04-09,2024-04-10,"Free WiFi, Family rooms, Free parking"
FabHotel Prime Culture,"₹ 5,099",8.2,Very good,5,Greater Noida,Superior Double Room,1 large double bed,+₹ 612 taxes and charges,3,1 night, 2 adults,"₹ 5,099",True,True,2024-04-09,2024-04-10,"Non-smoking rooms, Room service, Free WiFi, Family rooms, Breakfast"
Lemonwood Suites by F9 Hotels,"₹ 3,059",7.8,Good,19,"Chattarpur, New Delhi",Deluxe Double Room,1 extra-large double bed,+₹ 367 taxes and charges,3,1 night, 2 adults,"₹ 3,059",False,True,2024-04-09,2024-04-10,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Family rooms, Free parking, 24-hour front desk, Terrace, Daily housekeeping, Breakfast"
Treebo Trend Nearmi Bell House,"₹ 7,222",7.1,Good,20,Gurgaon,Deluxe Double Room,Multiple bed types,+₹ 867 taxes and charges,3,1 night, 2 adults,"₹ 9,027",True,True,2024-04-09,2024-04-10,"Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, 24-hour front desk, Breakfast"
