hotel,price,score,avg review,reviews count,address,room_type,bed_type,extra_charges,hotel_rating,number_of_nights,number_of_adult,actual_price,breakfast_included,free_cancellation,checkin,checkout,amenities
The Palms Inn,"₹ 2,163",8.5,Very good,86,Gurgaon,Deluxe Double Room,1 double bed,+₹ 260 taxes and charges,3,1 night, 2 adults,"₹ 3,328",False,True,2023-06-06,2023-06-07,"Non-smoking rooms, Free parking, Facilities for disabled guests, Family rooms, 24-hour front desk, Tea/coffee maker in all rooms"
Qotel Chattarpur Couple Freindly,"₹ 1,099",6.7,Review score,18,"Chattarpur, New Delhi",Budget Double Room,1 double bed,+₹ 132 taxes and charges,3,1 night, 2 adults,"₹ 1,099",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free parking, Family rooms, 24-hour front desk, Laundry, Daily housekeeping, Breakfast"
Hotel Livasa Inn Near BLK Hospital,"₹ 3,200",5.4,Review score,12,"Karol bagh, New Delhi",Deluxe King Room,1 double bed,+₹ 384 taxes and charges,3,1 night, 2 adults,"₹ 3,200",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Fitness centre, Facilities for disabled guests, Family rooms, 24-hour front desk, Terrace, Laundry, Breakfast"
Silver Homes - Malviya Nagar,"₹ 1,919",1.5,Review score,6,"Malviya Nagar, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 230 taxes and charges,3,1 night, 2 adults,"₹ 2,399",False,True,2023-06-06,2023-06-07,"Non-smoking rooms, Room service, Free WiFi, Family rooms, 24-hour front desk, Terrace, Air conditioning"
Quality Inn Gurgaon,"₹ 4,367",7.6,Good,29,"Sector 14, Gurgaon",Twin Room,Multiple bed types,+₹ 524 taxes and charges,3,1 night, 2 adults,"₹ 4,852",False,True,2023-06-06,2023-06-07,"Outdoor swimming pool, Non-smoking rooms, Room service, Fitness centre, Restaurant, Free WiFi, Facilities for disabled guests, Family rooms, Tea/coffee maker in all rooms, Breakfast"
Hotel IP Residency - Couple friendly Near Preet Vihar East Delhi,"₹ 1,599",6.9,Review score,52,"East Delhi, New Delhi",Standard Double Room,1 double bed,+₹ 192 taxes and charges,3,1 night, 2 adults,"₹ 1,599",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, Family rooms, 24-hour front desk, Terrace, Breakfast"
The Stay Inn New Delhi,"₹ 3,700",8.8,Fabulous,44,"South Delhi, New Delhi",Standard Double or Twin Room,Beds: 1 double or 2 singles,+₹ 444 taxes and charges,3,1 night, 2 adults,"₹ 3,700",True,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Free parking, Facilities for disabled guests, Family rooms, Terrace, Garden, Tea/coffee maker in all rooms"
Private Rooms with International Airport View,"₹ 1,535",9.0,Superb,43,"Dwarka, New Delhi",Studio with Balcony,Entire studio • 1 bathroom • 23m²,+₹ 184 taxes and charges,0,1 night, 2 adults,"₹ 1,535",False,True,2023-06-06,2023-06-07,"Non-smoking rooms, Free WiFi, Free parking, Family rooms, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning"
OYO Home Hotel Dream Palace,₹ 932,NA,NA,NA,Sūrajpur,Classic Triple Room,1 large double bed,+₹ 144 taxes and charges,3,1 night, 2 adults,"₹ 1,694",False,True,2023-06-06,2023-06-07,Room service
Hotel Kingston Park near Ganga Ram Hospital,"₹ 2,554",6.5,Review score,72,"Karol bagh, New Delhi",Compact Room,Beds: 1 double or 2 singles,+₹ 307 taxes and charges,3,1 night, 2 adults,"₹ 3,499",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, 24-hour front desk, Terrace, Laundry, Breakfast"
"Astroport Sariska ""Treetop"" by Eight Continents","₹ 8,859",7.9,Good,37,Alwar,Signature Cottage,1 extra-large double bed,"+₹ 2,038 taxes and charges",0,1 night, 2 adults,"₹ 9,844",True,True,2023-06-06,2023-06-07,"Outdoor swimming pool, Free WiFi, Free parking, Airport shuttle, Family rooms, Restaurant, Room service, Non-smoking rooms, Tea/coffee maker in all rooms, Breakfast"
OYO Hotel Jp Residency Near Worlds Of Wonder,"₹ 1,015",3.3,Review score,4,Badarpur,Classic Triple Room,1 large double bed,+₹ 146 taxes and charges,3,1 night, 2 adults,"₹ 1,610",False,True,2023-06-06,2023-06-07,
Hotel Nio By Tarika,"₹ 5,021",6.3,Review score,40,Noida,Standard Double Room,1 extra-large double bed,+₹ 603 taxes and charges,4,1 night, 2 adults,"₹ 5,579",False,True,2023-06-06,2023-06-07,"Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, Facilities for disabled guests, Tea/coffee maker in all rooms, Breakfast"
Treebo Trend M2M Residency Sector 46,"₹ 2,649",7.3,Good,115,"Sector 40 - 44, Gurgaon",Deluxe Double Room,1 extra-large double bed,+₹ 318 taxes and charges,3,1 night, 2 adults,"₹ 3,311",True,True,2023-06-06,2023-06-07,"Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, 24-hour front desk, Tea/coffee maker in all rooms, Breakfast"
Collection O 37878 Star 17,"₹ 2,508",6.2,Review score,66,"Dwarka, New Delhi",Classic Triple Room,1 large double bed,+₹ 357 taxes and charges,3,1 night, 2 adults,"₹ 5,118",False,True,2023-06-06,2023-06-07,"Free WiFi, Free parking, Facilities for disabled guests, Daily housekeeping, Air conditioning"
Hotel celebration,"₹ 1,140",8.3,Very good,30,Alwar,Deluxe Triple Room,1 extra-large double bed,+₹ 137 taxes and charges,3,1 night, 2 adults,"₹ 1,140",True,True,2023-06-06,2023-06-07,"Free WiFi, Free parking, Family rooms, Restaurant, Room service, Non-smoking rooms, Superb breakfast"
Hotel Dev Res- Behind Maruti Showroom Near Delhi Airport,"₹ 1,750",7.6,Good,100,"South West, New Delhi",Deluxe Double Room,1 extra-large double bed,+₹ 210 taxes and charges,3,1 night, 2 adults,"₹ 2,465",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, Family rooms, 24-hour front desk, Tea/coffee maker in all rooms, Superb breakfast"
Hotel At Residency Near Kaushambi Metro Station Ghaziabad Couple Friendly,"₹ 1,399",6.5,Review score,44,Ghaziabad,Deluxe Room,1 double bed,+₹ 168 taxes and charges,3,1 night, 2 adults,"₹ 1,399",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free parking, Family rooms, Breakfast"
FabExpress Rama,"₹ 1,248",6.6,Review score,40,"Rohini, New Delhi",Deluxe Room,1 large double bed,+₹ 150 taxes and charges,3,1 night, 2 adults,"₹ 2,546",False,True,2023-06-06,2023-06-07,"Room service, 24-hour front desk, Daily housekeeping"
OYO Flagship The Dynamic Near Ambience Mall,₹ 946,1.0,Review score,3,"Mahipalpur, New Delhi",Classic Triple Room,1 large double bed,+₹ 146 taxes and charges,3,1 night, 2 adults,"₹ 1,931",True,True,2023-06-06,2023-06-07,"Room service, 24-hour front desk, Daily housekeeping, Breakfast"
Dia Park Premier,"₹ 10,900",7.8,Good,27,"City Center - Sector 29, Gurgaon",Deluxe King Non-Smoking,1 double bed,"+₹ 1,962 taxes and charges",5,1 night, 2 adults,"₹ 10,900",True,True,2023-06-06,2023-06-07,"Indoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Free WiFi, Free parking, Facilities for disabled guests, Bar"
Capital O Hotel Peeragarhi Near M2K Cinemas Rohini,"₹ 1,222",1.8,Review score,5,"Pashim Vihar, New Delhi",Standard Double Room,1 extra-large double bed,+₹ 199 taxes and charges,3,1 night, 2 adults,"₹ 1,880",False,True,2023-06-06,2023-06-07,"Room service, Restaurant, Free WiFi, Free parking, 24-hour front desk, Daily housekeeping, Air conditioning"
Collection O Hotel City Near Gurudwara Shri Bangla Sahib,₹ 947,1.0,Review score,3,"Karol bagh, New Delhi",Classic Triple Room,1 large double bed,+₹ 146 taxes and charges,3,1 night, 2 adults,"₹ 1,933",False,True,2023-06-06,2023-06-07,Air conditioning
Grand Hari Piorko,"₹ 1,763",7.8,Good,171,"Paharganj, New Delhi",Twin Cum Master Bed (Can Join),2 single beds,+₹ 212 taxes and charges,4,1 night, 2 adults,"₹ 2,519",False,True,2023-06-06,2023-06-07,"Non-smoking rooms, Room service, Restaurant, Free WiFi, Facilities for disabled guests, Family rooms, 24-hour front desk, Laundry, Daily housekeeping, Breakfast"
FabHotel Novel Suites,"₹ 1,503",6.3,Review score,28,"Dwarka, New Delhi",Deluxe Room,1 large double bed,+₹ 180 taxes and charges,3,1 night, 2 adults,"₹ 3,579",False,True,2023-06-06,2023-06-07,"Room service, 24-hour front desk, Air conditioning, Breakfast"
Udman Greater Noida,"₹ 9,578",7.8,Good,162,Greater Noida,Standard Double Room,1 extra-large double bed,"+₹ 1,724 taxes and charges",4,1 night, 2 adults,"₹ 9,578",False,True,2023-06-06,2023-06-07,"Room service, Restaurant, Free WiFi, Free parking, Tea/coffee maker in all rooms, Very good breakfast"
Treebo Trend Modern Stays,"₹ 1,980",6.9,Review score,22,Noida,Standard Double Room,1 extra-large double bed,+₹ 238 taxes and charges,3,1 night, 2 adults,"₹ 4,499",True,True,2023-06-06,2023-06-07,"Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, Family rooms, Breakfast"
Hotel De Cruise - New Delhi Railway Station,"₹ 3,919",6.8,Review score,44,"Paharganj, New Delhi",Deluxe Room,1 extra-large double bed,+₹ 470 taxes and charges,3,1 night, 2 adults,"₹ 5,599",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, 24-hour front desk, Terrace, Bar, Laundry, Daily housekeeping, Air conditioning"
RR Residency,"₹ 2,250",7.3,Good,27,"Janakpuri, New Delhi",Deluxe Double Room,1 double bed,+₹ 270 taxes and charges,3,1 night, 2 adults,"₹ 2,250",True,True,2023-06-06,2023-06-07,"Non-smoking rooms, Room service, Free WiFi, Free parking, Family rooms, 24-hour front desk, Terrace, Laundry, Air conditioning, Good breakfast"
Flagship Soho Lite Near Iskcon Temple Noida,₹ 765,6.6,Review score,8,Noida,Classic Triple Room,1 large double bed,+₹ 124 taxes and charges,3,1 night, 2 adults,"₹ 1,392",False,True,2023-06-06,2023-06-07,Room service
Mavens White Artemis Hospital Road Sector 52 Gurgaon,"₹ 1,538",8.1,Very good,211,Gurgaon,Deluxe Double Room with Balcony,1 extra-large double bed,+₹ 185 taxes and charges,3,1 night, 2 adults,"₹ 1,709",False,False,2023-06-06,2023-06-07,"Non-smoking rooms, Room service, Fitness centre, Restaurant, Family rooms, 24-hour front desk, Good breakfast"
"Foxoso Hotel, Delhi Airport","₹ 4,050",6.6,Review score,410,"Mahipalpur, New Delhi",Deluxe Room,1 extra-large double bed,+₹ 486 taxes and charges,4,1 night, 2 adults,"₹ 4,050",False,True,2023-06-06,2023-06-07,"Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, Family rooms, 24-hour front desk, Terrace, Tea/coffee maker in all rooms, Good breakfast"
FabHotel Airport Nirvana,"₹ 1,317",8.0,Very good,3,"Mahipalpur, New Delhi",Deluxe Room,1 double bed,+₹ 158 taxes and charges,3,1 night, 2 adults,"₹ 2,864",False,True,2023-06-06,2023-06-07,"Non-smoking rooms, Room service, Free WiFi, Family rooms, 24-hour front desk, Air conditioning, Breakfast"
Cottage Ganga Inn,"₹ 1,454",7.5,Good,123,"Paharganj, New Delhi",Standard Double Room with Fan,1 double bed,+₹ 174 taxes and charges,3,1 night, 2 adults,"₹ 1,454",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Free parking, Family rooms, 24-hour front desk, Terrace, Laundry, Breakfast"
Gazebo Inn & Suites Medanta,"₹ 4,000",7.6,Good,87,"Sector 40 - 44, Gurgaon",Double Room with Balcony,1 double bed,+₹ 480 taxes and charges,3,1 night, 2 adults,"₹ 4,000",False,True,2023-06-06,2023-06-07,"Airport shuttle (free), Non-smoking rooms, Room service, Free WiFi, Free parking, 24-hour front desk, Breakfast"
OYO Townhouse 475 Nangal Raya Pankha Road,"₹ 1,312",3.1,Review score,86,"Janakpuri, New Delhi",Classic Triple Room,1 large double bed,+₹ 197 taxes and charges,4,1 night, 2 adults,"₹ 2,677",False,True,2023-06-06,2023-06-07,"Room service, Family rooms, 24-hour front desk, Daily housekeeping, Air conditioning"
Hotel Areca Inn Noida Extension - Couple Friendly Local IDs Accepted,"₹ 2,669",6.5,Review score,15,Noida,Deluxe Room,1 extra-large double bed,+₹ 320 taxes and charges,3,1 night, 2 adults,"₹ 2,669",False,True,2023-06-06,2023-06-07,"Airport shuttle, Room service, Restaurant, Free WiFi, Free parking, Family rooms, Breakfast"
"Hotel Klick International "" Couple Friendly""","₹ 1,944",6.4,Review score,88,"Paharganj, New Delhi",Deluxe Double Room,1 extra-large double bed,+₹ 233 taxes and charges,3,1 night, 2 adults,"₹ 2,990",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, 24-hour front desk, Terrace, Tea/coffee maker in all rooms, Exceptional breakfast"
Hotel Shanti Palace Mahipalpur,"₹ 4,400",6.5,Review score,266,"Mahipalpur, New Delhi",Standard Double Room with 20% discount on food and soft beverage,1 double bed,+₹ 528 taxes and charges,4,1 night, 2 adults,"₹ 4,400",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Fitness centre, Restaurant, Free WiFi, Free parking, Facilities for disabled guests, Bar, Breakfast"
Hotel Green Castle (Heritage Hotel),"₹ 2,925",6.0,Review score,27,"North Delhi, New Delhi",Standard Double Room,1 extra-large double bed,+₹ 351 taxes and charges,3,1 night, 2 adults,"₹ 2,925",False,True,2023-06-06,2023-06-07,"Non-smoking rooms, Room service, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Air conditioning, Breakfast"
Hotel Vintage,"₹ 1,200",1.7,Review score,3,"Paharganj, New Delhi",Deluxe Double Room,1 double bed,+₹ 144 taxes and charges,3,1 night, 2 adults,"₹ 1,200",False,True,2023-06-06,2023-06-07,"Airport shuttle (free), Non-smoking rooms, Room service, 24-hour front desk, Air conditioning, Breakfast"
Hotel Milan - Near Delhi Airport,"₹ 1,500",7.2,Good,27,"Mahipalpur, New Delhi",Deluxe Double Room,"2 beds (1 extra-large double, 1 futon)",+₹ 180 taxes and charges,3,1 night, 2 adults,"₹ 3,000",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, Facilities for disabled guests, Family rooms, Tea/coffee maker in all rooms, Breakfast"
Flagship Hotel Blue Breeze,"₹ 1,067",4.0,Review score,3,Ballabgarh,Classic Triple Room,1 large double bed,+₹ 160 taxes and charges,3,1 night, 2 adults,"₹ 1,694",False,True,2023-06-06,2023-06-07,Room service
Kutani Bagh - Best Hotel in Sariska National Park,"₹ 8,000",8.4,Very good,7,Tehla,Double Room with Garden View,1 large double bed,"+₹ 1,440 taxes and charges",4,1 night, 2 adults,"₹ 8,000",True,True,2023-06-06,2023-06-07,"Outdoor swimming pool, Free parking, Restaurant, Non-smoking rooms, Room service, Family rooms, Airport shuttle, Tea/coffee maker in all rooms, Breakfast"
"Mosaic Hotel, Noida","₹ 9,120",7.1,Good,90,Noida,Deluxe Double or Twin Room,Beds: 1 double or 2 singles,"+₹ 1,642 taxes and charges",4,1 night, 2 adults,"₹ 9,120",False,True,2023-06-06,2023-06-07,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Fitness centre, Restaurant, Free WiFi, Free parking, Bar, Very good breakfast"
Chhavi Premium Hotels,"₹ 2,349",10,Exceptional,1,Noida,Deluxe Double Room,1 double bed,+₹ 282 taxes and charges,3,1 night, 2 adults,"₹ 2,349",True,False,2023-06-06,2023-06-07,"Non-smoking rooms, Room service, Restaurant, Free parking, Facilities for disabled guests, Family rooms, Breakfast"
Shiva Oasis Resort,"₹ 5,000",6.5,Review score,41,Neemrana,Economy Double Room,1 double bed,+₹ 600 taxes and charges,4,1 night, 2 adults,"₹ 5,000",True,False,2023-06-06,2023-06-07,"Outdoor swimming pool, Room service, Free parking, Restaurant, Free WiFi, Non-smoking rooms, Family rooms, Tea/coffee maker in all rooms, Bar"
Hotel Ronit Royal - New Delhi Airport,"₹ 1,280",7.0,Good,111,"South West, New Delhi",Deluxe Double Room,1 double bed,+₹ 154 taxes and charges,4,1 night, 2 adults,"₹ 2,134",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, Family rooms, 24-hour front desk, Terrace, Breakfast"
FabExpress F9 Ghaziabad,"₹ 1,087",7.8,Good,17,Ghaziabad,Deluxe Room,1 large double bed,+₹ 130 taxes and charges,3,1 night, 2 adults,"₹ 2,363",False,True,2023-06-06,2023-06-07,"Room service, Free WiFi"
Saltstayz Studio Apartment - Near Artemis & Medanta Hospital,"₹ 1,980",9.2,Superb,17,"Sector 40 - 44, Gurgaon",One-Bedroom Apartment,"2 beds (1 double, 1 sofa bed)",+₹ 238 taxes and charges,0,1 night, 2 adults,"₹ 3,960",True,True,2023-06-06,2023-06-07,"Room service, Free WiFi, Free parking, Family rooms, 24-hour front desk, Breakfast"
AMAN RESIDENCY,₹ 893,6.5,Review score,47,"Rohini, New Delhi",Deluxe Family Room,1 extra-large double bed,+₹ 107 taxes and charges,0,1 night, 2 adults,"₹ 1,785",False,True,2023-06-06,2023-06-07,"Non-smoking rooms, Room service, Free WiFi, Free parking, Family rooms, 24-hour front desk, Terrace, Garden, Daily housekeeping, Air conditioning"
The Aroma Residency Gurgaon Sector 47 Corporate Family friendly,"₹ 1,809",7.7,Good,56,"Sector 40 - 44, Gurgaon",Double or Twin Room,1 large double bed,+₹ 217 taxes and charges,4,1 night, 2 adults,"₹ 4,021",True,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, Family rooms, 24-hour front desk, Breakfast"
"Airport Hotel Grand, New Delhi","₹ 1,800",7.2,Good,273,"Mahipalpur, New Delhi",Deluxe Room,1 extra-large double bed,+₹ 216 taxes and charges,4,1 night, 2 adults,"₹ 4,500",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Free WiFi, Free parking, Tea/coffee maker in all rooms, Good breakfast"
Travel curiosity Homestay,₹ 977,9.4,Superb,19,Alwar,Double Room,1 double bed,+₹ 117 taxes and charges,0,1 night, 2 adults,₹ 977,True,True,2023-06-06,2023-06-07,"Free parking, Breakfast"
Udman South Delhi by Ferns N Petals,"₹ 8,712",8.1,Very good,218,"South Delhi, New Delhi",Superior Double Room,1 double bed,"+₹ 1,568 taxes and charges",4,1 night, 2 adults,"₹ 10,249",False,True,2023-06-06,2023-06-07,"Non-smoking rooms, Room service, Fitness centre, Restaurant, Free WiFi, Facilities for disabled guests, Family rooms, 24-hour front desk, Tea/coffee maker in all rooms, Breakfast"
Inn Tawang Near B L Kapoor Hospital A Well Hygiene Hotel,"₹ 2,699",7.6,Good,60,"Karol bagh, New Delhi",Deluxe Double Room,1 double bed,+₹ 324 taxes and charges,3,1 night, 2 adults,"₹ 2,699",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, Facilities for disabled guests, Family rooms, Tea/coffee maker in all rooms, Breakfast"
OYO Townhouse 819 Peeragarhi Chowk,"₹ 1,245",4.6,Review score,18,"Pashim Vihar, New Delhi",Classic Triple Room,1 large double bed,+₹ 181 taxes and charges,3,1 night, 2 adults,"₹ 1,916",False,False,2023-06-06,2023-06-07,"Airport shuttle, Room service, Fitness centre, Facilities for disabled guests, Bar, Laundry, Daily housekeeping, Air conditioning"
"AB HOTEL - Hotel Amar ITL - STREET NO 7 - CHUNA MANDI, PAHAR GANJ","₹ 1,109",7.1,Good,114,"Paharganj, New Delhi",Standard Double Room,1 double bed,+₹ 133 taxes and charges,3,1 night, 2 adults,"₹ 1,849",False,True,2023-06-06,2023-06-07,"Non-smoking rooms, Room service, Free WiFi, Family rooms, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning"
A1 Sunny Feast,"₹ 3,150",8.8,Fabulous,4,Greater Noida,Deluxe Room,1 double bed,+₹ 378 taxes and charges,4,1 night, 2 adults,"₹ 3,150",True,True,2023-06-06,2023-06-07,"Room service, Restaurant, Free parking, Family rooms, Tea/coffee maker in all rooms, Breakfast"
OYO Townhouse 1071 Hotel Metro Inn Residency Near ISKCON Temple Noida,"₹ 1,330",5.3,Review score,20,Noida,Classic Triple Room,1 extra-large double bed,+₹ 216 taxes and charges,3,1 night, 2 adults,"₹ 2,714",False,True,2023-06-06,2023-06-07,"Airport shuttle, Room service, Fitness centre, Restaurant, Facilities for disabled guests"
India International by Glance deluxe New Delhi,₹ 999,7.3,Good,15,"Paharganj, New Delhi",Deluxe Double or Twin Room,1 single bed,+₹ 120 taxes and charges,3,1 night, 2 adults,"₹ 1,665",False,True,2023-06-06,2023-06-07,"Non-smoking rooms, Room service, Restaurant, Free WiFi, Family rooms, 24-hour front desk, Terrace"
THE GRACE HOUSE Paharganj,"₹ 1,823",7.9,Good,96,"Paharganj, New Delhi",Budget Double Room,1 single bed,+₹ 219 taxes and charges,3,1 night, 2 adults,"₹ 1,823",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Free parking, Facilities for disabled guests, Family rooms, 24-hour front desk, Laundry, Daily housekeeping"
Atithi Suites - An AHG Hotel,"₹ 1,838",7.2,Good,32,Greater Noida,Deluxe Double or Twin Room,Multiple bed types,+₹ 220 taxes and charges,0,1 night, 2 adults,"₹ 2,450",False,True,2023-06-06,2023-06-07,"Airport shuttle, Room service, Restaurant, Free WiFi, Free parking, Family rooms, Tea/coffee maker in all rooms, Bar, Breakfast"
Hotel Star Villa - 50 meters New Delhi Railway Station,"₹ 1,300",5.4,Review score,31,"Paharganj, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 extra-large double bed,+₹ 156 taxes and charges,0,1 night, 2 adults,"₹ 2,600",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Parking, Family rooms, 24-hour front desk, Terrace, Breakfast"
Savoy Suites Greater Noida,"₹ 16,000",7.0,Good,334,Greater Noida,One-Bedroom Suite with Kitchenette,Beds: 1 double or 2 singles,"+₹ 2,880 taxes and charges",4,1 night, 2 adults,"₹ 16,000",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Free WiFi, Free parking, Facilities for disabled guests, Breakfast"
Flagship Cube Resort,"₹ 1,062",NA,NA,NA,Panchli,Classic Triple Room,1 large double bed,+₹ 159 taxes and charges,3,1 night, 2 adults,"₹ 2,167",False,True,2023-06-06,2023-06-07,Room service
Hotel Leo Saffron,"₹ 2,209",7.7,Good,103,"North Delhi, New Delhi",Deluxe Double Room,1 extra-large double bed,+₹ 265 taxes and charges,3,1 night, 2 adults,"₹ 3,399",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Free parking, Family rooms, 24-hour front desk, Laundry, Daily housekeeping, Breakfast"
OYO Hotel Dream,"₹ 1,069",7.1,Good,16,"South Delhi, New Delhi",Classic Triple Room,1 large double bed,+₹ 152 taxes and charges,3,1 night, 2 adults,"₹ 1,697",False,True,2023-06-06,2023-06-07,Air conditioning
Hotel Peace Point - 1 min walking distance from station,"₹ 1,372",6.6,Review score,309,"Paharganj, New Delhi",Deluxe Family Room,2 large double beds,+₹ 165 taxes and charges,3,1 night, 2 adults,"₹ 2,800",True,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Free parking, Facilities for disabled guests, Family rooms, 24-hour front desk, Terrace, Breakfast"
Hotel Banz - Near Delhi International Airport,"₹ 2,244",6.4,Review score,126,"South West, New Delhi",Deluxe Double or Twin Room,1 extra-large double bed,+₹ 269 taxes and charges,4,1 night, 2 adults,"₹ 2,244",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, Family rooms, 24-hour front desk, Tea/coffee maker in all rooms, Breakfast"
FabHotel F9 Sector 121,"₹ 1,144",8.4,Very good,15,Indirapuram,Deluxe Room,1 double bed,+₹ 197 taxes and charges,3,1 night, 2 adults,"₹ 2,334",False,True,2023-06-06,2023-06-07,"Free WiFi, Room service, Breakfast"
Shiva Oasis Resort,"₹ 5,000",6.5,Review score,41,Neemrana,Economy Double Room,1 double bed,+₹ 600 taxes and charges,4,1 night, 2 adults,"₹ 5,000",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, Free parking, Family rooms, 24-hour front desk, Terrace, Very good breakfast"
The Pllazio Hotel,"₹ 10,779",7.4,Good,217,"City Center - Sector 29, Gurgaon",Neo Classic Room with 15% off on food and soft beverages,Beds: 1 double or 2 singles,"+₹ 1,940 taxes and charges",5,1 night, 2 adults,"₹ 10,779",False,True,2023-06-06,2023-06-07,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Free WiFi, Bar, Breakfast"
HOTEL HRS,₹ 825,4.7,Review score,175,"Paharganj, New Delhi",Standard Double Room with Fan,1 double bed,+₹ 99 taxes and charges,3,1 night, 2 adults,₹ 825,False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Free WiFi, Free parking, Family rooms, 24-hour front desk, Terrace, Breakfast"
Ayaan Inn,"₹ 3,447",7.0,Good,1,Noida,Deluxe Double Room,1 large double bed,+₹ 414 taxes and charges,0,1 night, 2 adults,"₹ 3,482",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Room service, Fitness centre, Restaurant, Free WiFi, Free parking, Family rooms, Breakfast"
Hotel De Hocks Deluxe,"₹ 1,495",4.7,Review score,84,"Paharganj, New Delhi",Standard Double Room,1 large double bed,+₹ 179 taxes and charges,3,1 night, 2 adults,"₹ 1,495",False,True,2023-06-06,2023-06-07,"Airport shuttle, Non-smoking rooms, Spa and wellness centre, Room service, Fitness centre, Restaurant, Free WiFi, Free parking, Facilities for disabled guests, Breakfast"
FabHotel Skylight Inn,"₹ 1,647",7.5,Good,115,Gurgaon,Deluxe Room,1 large double bed,+₹ 198 taxes and charges,3,1 night, 2 adults,"₹ 3,580",False,True,2023-06-06,2023-06-07,"Room service, Free WiFi, Free parking, Family rooms, 24-hour front desk"
FabHotel Cameron,"₹ 2,194",6.3,Review score,35,"Jasola, New Delhi",Deluxe Room,1 double bed,+₹ 263 taxes and charges,3,1 night, 2 adults,"₹ 4,770",False,True,2023-06-06,2023-06-07,"Room service, 24-hour front desk, Daily housekeeping, Air conditioning"
Treebo Trend Apple Pie,"₹ 2,450",8.3,Very good,67,Noida,Standard Double Room,1 large double bed,+₹ 294 taxes and charges,3,1 night, 2 adults,"₹ 5,212",True,True,2023-06-06,2023-06-07,"Non-smoking rooms, Room service, Free WiFi, Family rooms"
Hotel The Best Near Delhi Airport,"₹ 1,200",7.4,Good,8,"South West, New Delhi",Deluxe Room,1 double bed,+₹ 144 taxes and charges,4,1 night, 2 adults,"₹ 1,600",False,True,2023-06-06,2023-06-07,"Airport shuttle (free), Non-smoking rooms, Room service, Free parking, Family rooms, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Breakfast"
