hotel,price,score,avg review,reviews count,address,room_type,bed_type,extra_charges,hotel_rating,number_of_nights,number_of_adult,actual_price,breakfast_included,free_cancellation,checkin,checkout,amenities
Hotel The Best Relax Inn By WB Inn,"₹ 2,000",7.0,Good,1,"South Delhi, New Delhi",Budget Double Room,1 large double bed,+₹ 240 taxes and charges,0,1 night, 2 adults,"₹ 2,000",False,True,2023-08-05,2023-08-06,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, 24-hour front desk, Daily housekeeping, Air conditioning"
"D2M Hotel, Rohtak","₹ 1,620",10,Exceptional,1,Rohtak,Deluxe Room,2 double beds,+₹ 194 taxes and charges,4,1 night, 2 adults,"₹ 1,620",False,False,2023-08-05,2023-08-06,"Free parking, Family rooms, Restaurant, Non-smoking rooms, Room service, Tea/coffee maker in all rooms, Breakfast"
Collection O Hotel Love Garden,"₹ 1,383",10,Exceptional,1,Ghaziabad,Classic Triple Room,1 large double bed,+₹ 198 taxes and charges,3,1 night, 2 adults,"₹ 2,823",False,True,2023-08-05,2023-08-06,Room service
AIR by Ahuja Residences,"₹ 7,875",8.3,Very good,211,"DLF Phase II, Gurgaon",Deluxe Room,1 large double bed,"+₹ 1,418 taxes and charges",4,1 night, 2 adults,"₹ 7,875",False,True,2023-08-05,2023-08-06,"Non-smoking rooms, Room service, Fitness centre, Restaurant, Free WiFi, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Good breakfast"
FabHotel Rivlet,"₹ 1,841",7.6,Good,133,"DLF Cyber City, Gurgaon",Deluxe Room,1 double bed,+₹ 221 taxes and charges,3,1 night, 2 adults,"₹ 4,003",False,True,2023-08-05,2023-08-06,"Non-smoking rooms, Room service, Family rooms, Free WiFi, Free parking, 24-hour front desk"
"The Hans, New Delhi","₹ 7,700",6.2,Review score,263,"Central Delhi, New Delhi",Executive Room,Beds: 1 double or 2 singles,"+₹ 1,386 taxes and charges",4,1 night, 2 adults,"₹ 14,000",False,True,2023-08-05,2023-08-06,"Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Facilities for disabled guests, 24-hour front desk, Terrace, Tea/coffee maker in all rooms, Breakfast"
FabHotel F9 Noida Sec-56,"₹ 1,276",7.8,Good,105,Noida,Deluxe Room,1 large double bed,+₹ 153 taxes and charges,3,1 night, 2 adults,"₹ 2,774",False,True,2023-08-05,2023-08-06,Room service
Victoria Castle - IGNOU RD,"₹ 1,599",5.0,Review score,3,"South Delhi, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 192 taxes and charges,3,1 night, 2 adults,"₹ 1,599",False,True,2023-08-05,2023-08-06,"Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Air conditioning"
FabHotel The Grand Bella,"₹ 1,703",8.5,Very good,2,"South Delhi, New Delhi",Deluxe Room,1 double bed,+₹ 45 taxes and charges,3,1 night, 2 adults,"₹ 4,055",False,True,2023-08-05,2023-08-06,"Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Daily housekeeping, Air conditioning, Breakfast"
Arkwood Residency B & B,"₹ 1,119",8.3,Very good,100,"South West, New Delhi",Superior Double or Twin Room,"3 beds (2 singles, 1 double)",+₹ 403 taxes and charges,0,1 night, 2 adults,"₹ 1,598",True,True,2023-08-05,2023-08-06,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free WiFi, Free parking, 24-hour front desk, Terrace, Tea/coffee maker in all rooms, Fabulous breakfast"
FabHotel Hargobind Enclave,"₹ 2,019",7.1,Good,231,"East Delhi, New Delhi",Deluxe Room,1 double bed,+₹ 242 taxes and charges,3,1 night, 2 adults,"₹ 4,390",False,True,2023-08-05,2023-08-06,"Room service, Restaurant, Free WiFi, 24-hour front desk, Daily housekeeping, Air conditioning"
FabHotel Destiny Inn,"₹ 1,208",6.9,Review score,38,"Sector 40 - 44, Gurgaon",Deluxe Room,1 large double bed,+₹ 145 taxes and charges,3,1 night, 2 adults,"₹ 2,625",False,True,2023-08-05,2023-08-06,
SPOT ON Holiday Inn Cafe,"₹ 1,210",10,Exceptional,1,Muzaffarnagar,Classic Triple Room,1 large double bed,+₹ 177 taxes and charges,3,1 night, 2 adults,"₹ 2,470",False,True,2023-08-05,2023-08-06,
Hotel Anand Villa Near Google Signature Tower gurgaon,"₹ 2,249",NA,NA,NA,"Old Gurgaon, Gurgaon",Standard Double Room,1 double bed,+₹ 270 taxes and charges,3,1 night, 2 adults,"₹ 2,999",False,True,2023-08-05,2023-08-06,"Airport shuttle (free), Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Breakfast"
OYO Townhouse 173 Knowledge Park 3 Near PVR Ansal Plaza Greater Noida,"₹ 1,977",4.3,Review score,75,Greater Noida,Classic Triple Room,1 extra-large double bed,+₹ 269 taxes and charges,4,1 night, 2 adults,"₹ 4,034",False,True,2023-08-05,2023-08-06,"Room service, Restaurant, Breakfast"
Green Lotus Residency Dwarka,"₹ 4,200",7.5,Good,10,"Dwarka, New Delhi",Executive Triple Room,1 large double bed,+₹ 924 taxes and charges,3,1 night, 2 adults,"₹ 4,200",True,True,2023-08-05,2023-08-06,"Room service, Restaurant, Free WiFi, Free parking, Terrace, Air conditioning"
OYO Shiv Guest House,"₹ 1,240",2.4,Review score,5,Sonīpat,Classic Triple Room,2 large double beds,+₹ 181 taxes and charges,3,1 night, 2 adults,"₹ 2,530",False,True,2023-08-05,2023-08-06,Room service
Hotel King Plaza,₹ 728,7.5,Good,236,"South West, New Delhi",Deluxe Room,1 double bed,+₹ 87 taxes and charges,4,1 night, 2 adults,"₹ 1,819",True,True,2023-08-05,2023-08-06,"Non-smoking rooms, Room service, Fitness centre, Family rooms, Free WiFi, 24-hour front desk, Garden, Bar, Tea/coffee maker in all rooms, Exceptional breakfast"
Flagship Krishna Residency,"₹ 1,413",8.2,Very good,5,"Rohini, New Delhi",Classic Triple Room,1 large double bed,+₹ 202 taxes and charges,3,1 night, 2 adults,"₹ 2,174",False,True,2023-08-05,2023-08-06,Air conditioning
Flagship Milan Inn Guest House Near Maujpur-babarpur Metro Station,"₹ 1,495",2.0,Review score,3,New Delhi,Classic Triple Room,1 large double bed,+₹ 203 taxes and charges,3,1 night, 2 adults,"₹ 3,052",False,True,2023-08-05,2023-08-06,Air conditioning
Avalon Courtyard Residence Suites,"₹ 5,500",7.4,Good,41,"South Delhi, New Delhi",Standard Studio,Entire studio • 1 bathroom • 33m²,+₹ 660 taxes and charges,4,1 night, 2 adults,"₹ 5,500",False,True,2023-08-05,2023-08-06,"Airport shuttle, Non-smoking rooms, Room service, Fitness centre, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk, Breakfast"
The Lodgers 2 BHK Serviced Apartment infront of Artemis Hospital Gurgaon,"₹ 15,899",9.7,Exceptional,17,Gurgaon,Two-Bedroom Apartment,2 large double beds,"+₹ 2,862 taxes and charges",0,1 night, 2 adults,"₹ 15,899",False,True,2023-08-05,2023-08-06,"Airport shuttle, Non-smoking rooms, Room service, Fitness centre, Family rooms, Free WiFi, Free parking, Facilities for disabled guests, 24-hour front desk"
Saltstayz Sector 52 - Ardee City Mall,"₹ 2,565",7.9,Good,58,Gurgaon,Double Room with Balcony,1 double bed,+₹ 308 taxes and charges,3,1 night, 2 adults,"₹ 3,420",True,True,2023-08-05,2023-08-06,"Non-smoking rooms, Room service, Family rooms, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Exceptional breakfast"
OYO Flagship 80976 Guest House Delux Deurali,"₹ 1,383",1.0,Review score,2,"South Delhi, New Delhi",Classic Triple Room,1 large double bed,+₹ 198 taxes and charges,3,1 night, 2 adults,"₹ 2,823",False,True,2023-08-05,2023-08-06,"Room service, 24-hour front desk, Daily housekeeping"
Ritumbhara Farm House,"₹ 3,000",5.9,Review score,9,Alwar,Deluxe Double Room,"2 beds (1 extra-large double, 1 sofa bed)",+₹ 360 taxes and charges,3,1 night, 2 adults,"₹ 3,000",False,True,2023-08-05,2023-08-06,"Outdoor swimming pool, Free WiFi, Free parking, Airport shuttle, Restaurant, Non-smoking rooms, Room service, Breakfast"
Hotel Dev Res- Behind Maruti Showroom Near Delhi Airport,"₹ 2,030",7.6,Good,100,"South West, New Delhi",Deluxe Double Room,1 extra-large double bed,+₹ 731 taxes and charges,3,1 night, 2 adults,"₹ 2,900",False,True,2023-08-05,2023-08-06,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Superb breakfast"
The Singh Farm House,"₹ 18,000",NA,NA,NA,Gurgaon,Villa with Private Pool,"13 beds (1 double, 4 extra-large doubles, 8 futons)","+₹ 3,240 taxes and charges",0,1 night, 2 adults,"₹ 18,000",False,False,2023-08-05,2023-08-06,"Outdoor swimming pool, Room service, Family rooms, Free WiFi, Free parking, Breakfast"
Hotel JS Garden - Near Amity University Noida,"₹ 1,100",5.1,Review score,9,Noida,Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 132 taxes and charges,3,1 night, 2 adults,"₹ 1,100",False,True,2023-08-05,2023-08-06,"Non-smoking rooms, Room service, Family rooms, Free WiFi"
HOTEL GREEN HILLOCK,₹ 810,7.7,Good,48,Alwar,Budget Double Room,1 extra-large double bed,+₹ 97 taxes and charges,0,1 night, 2 adults,₹ 810,False,True,2023-08-05,2023-08-06,"Free parking, Family rooms, Room service, Fitness centre"
Flagship 70068 B R Residency,"₹ 1,240",NA,NA,NA,Delhi,Classic Triple Room,1 large double bed,+₹ 173 taxes and charges,3,1 night, 2 adults,"₹ 2,530",False,True,2023-08-05,2023-08-06,
OYO Townhouse 1099 Jp Grand Near Mayapuri Chowk,"₹ 1,600",5.1,Review score,23,"West Delhi, New Delhi",Classic Triple Room,1 large double bed,+₹ 216 taxes and charges,3,1 night, 2 adults,"₹ 3,264",False,True,2023-08-05,2023-08-06,"Room service, 24-hour front desk, Daily housekeeping, Air conditioning"
SPOT ON Hotel Abhinandan,₹ 976,2.3,Review score,3,Meerut,Triple Room with Bathroom,1 large double bed,+₹ 141 taxes and charges,2,1 night, 2 adults,"₹ 1,991",False,True,2023-08-05,2023-08-06,Room service
Imperial Inn - Nehru Place,"₹ 3,200",7.8,Good,57,"South Delhi, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 384 taxes and charges,3,1 night, 2 adults,"₹ 3,200",False,True,2023-08-05,2023-08-06,"Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Terrace, Garden, Laundry, Daily housekeeping, Exceptional breakfast"
The Corus Hotel,"₹ 5,319",5.2,Review score,103,"Connaught Place, New Delhi",Superior Double Room,1 double bed,+₹ 638 taxes and charges,3,1 night, 2 adults,"₹ 5,319",False,False,2023-08-05,2023-08-06,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free WiFi, 24-hour front desk, Bar, Laundry, Tea/coffee maker in all rooms, Breakfast"
Treebo Trend Mona Grand,"₹ 6,488",7.0,Good,93,"East Delhi, New Delhi",Standard Double Room,1 large double bed,+₹ 779 taxes and charges,3,1 night, 2 adults,"₹ 13,804",True,True,2023-08-05,2023-08-06,"Room service, Restaurant, Family rooms, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Breakfast"
FabHotel Merriment City,"₹ 3,079",7.9,Good,128,Noida,Deluxe Room,1 double bed,+₹ 369 taxes and charges,3,1 night, 2 adults,"₹ 3,079",False,True,2023-08-05,2023-08-06,"Room service, Free WiFi"
Hotel Grand Suites New Delhi Airport,"₹ 1,699",8.5,Very good,80,"South West, New Delhi",Deluxe King Room,1 double bed,+₹ 204 taxes and charges,4,1 night, 2 adults,"₹ 2,265",True,True,2023-08-05,2023-08-06,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, 24-hour front desk, Daily housekeeping, Air conditioning, Breakfast"
OYO Flagship 81042 Step Inn International,"₹ 1,383",6.7,Review score,3,"Paharganj, New Delhi",Classic Triple Room,1 large double bed,+₹ 198 taxes and charges,3,1 night, 2 adults,"₹ 2,823",False,True,2023-08-05,2023-08-06,"Room service, 24-hour front desk, Daily housekeeping"
Premium Villa - Kalka JI,"₹ 1,350",3.3,Review score,7,"South Delhi, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 162 taxes and charges,3,1 night, 2 adults,"₹ 1,350",False,True,2023-08-05,2023-08-06,"Non-smoking rooms, Room service, Family rooms, Free WiFi, Free parking, 24-hour front desk, Air conditioning"
Hotel Kundan Palace,"₹ 2,249",6.1,Review score,27,"Jasola, New Delhi",Deluxe Room,1 double bed,+₹ 270 taxes and charges,3,1 night, 2 adults,"₹ 2,249",False,True,2023-08-05,2023-08-06,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free WiFi, Free parking, Facilities for disabled guests, 24-hour front desk, Terrace, Breakfast"
Flagship Hotel Diamond,"₹ 1,266",7.5,Good,4,Faridabad,Classic Triple Room,1 large double bed,+₹ 184 taxes and charges,3,1 night, 2 adults,"₹ 1,948",False,True,2023-08-05,2023-08-06,"Room service, Breakfast"
Kher Residency Safdarjung Enclave New Delhi,"₹ 3,500",8.3,Very good,56,"South Delhi, New Delhi",Deluxe Room,1 double bed,+₹ 420 taxes and charges,3,1 night, 2 adults,"₹ 3,500",False,True,2023-08-05,2023-08-06,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk, Laundry, Breakfast"
King's Court - Saket,"₹ 1,458",5.3,Review score,9,"South Delhi, New Delhi",Deluxe Double Room,1 large double bed,+₹ 175 taxes and charges,3,1 night, 2 adults,"₹ 1,458",False,True,2023-08-05,2023-08-06,"Non-smoking rooms, Room service, Family rooms, Free WiFi, Free parking, 24-hour front desk, Terrace, Garden, Daily housekeeping, Breakfast"
Pabs 3BHK Farm,"₹ 30,000",NA,NA,NA,New Delhi,Double or Twin Room,1 large double bed,"+₹ 5,400 taxes and charges",0,1 night, 2 adults,"₹ 30,000",False,True,2023-08-05,2023-08-06,"Swimming Pool, Free WiFi, Free parking, Garden, Bar, Air conditioning"
Hotel Rudra INN at Chhatarpur,"₹ 1,990",7.7,Good,10,"Chattarpur, New Delhi",Double Room,1 double bed,+₹ 239 taxes and charges,3,1 night, 2 adults,"₹ 1,990",True,True,2023-08-05,2023-08-06,"Room service, Family rooms, Free WiFi, Free parking, Garden, Air conditioning, Breakfast"
FabExpress Pantao Stays,"₹ 1,756",4.4,Review score,21,"Sector 14, Gurgaon",Deluxe Room,1 double bed,+₹ 211 taxes and charges,0,1 night, 2 adults,"₹ 3,818",False,True,2023-08-05,2023-08-06,"Room service, Family rooms, Free parking, Facilities for disabled guests, 24-hour front desk, Breakfast"
The Mansion Killa25,"₹ 13,500",NA,NA,NA,Faridabad,Three-Bedroom Villa,3 double beds,"+₹ 2,430 taxes and charges",0,1 night, 2 adults,"₹ 13,500",False,False,2023-08-05,2023-08-06,"Free WiFi, Free parking"
FabHotel Anutham Saket,"₹ 3,664",6.7,Review score,332,"Saket, New Delhi",(Sanitised) Deluxe Double Room,1 large double bed,+₹ 440 taxes and charges,3,1 night, 2 adults,"₹ 7,966",True,True,2023-08-05,2023-08-06,"Room service, Family rooms, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Breakfast"
Treebo Trend TMS Residency,"₹ 5,126",7.0,Good,75,"South West, New Delhi",Standard Double Room,1 extra-large double bed,+₹ 615 taxes and charges,3,1 night, 2 adults,"₹ 6,408",True,True,2023-08-05,2023-08-06,"Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Breakfast"
Hotel City Premier,"₹ 2,208",6.6,Review score,128,Gurgaon,Super Deluxe Double Room,Beds: 1 double or 2 singles,+₹ 265 taxes and charges,3,1 night, 2 adults,"₹ 2,208",True,True,2023-08-05,2023-08-06,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free WiFi, Free parking, Facilities for disabled guests, 24-hour front desk, Tea/coffee maker in all rooms, Good breakfast"
FabHotel Trio Continental,"₹ 5,248",6.1,Review score,7,New Delhi,Deluxe Room,1 double bed,+₹ 630 taxes and charges,3,1 night, 2 adults,"₹ 5,248",False,True,2023-08-05,2023-08-06,"Non-smoking rooms, Room service, Family rooms, Free WiFi, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Breakfast"
Metro View Apartment with WiFi & Breakfast,"₹ 2,400",9.0,Superb,2,Noida,One-Bedroom Apartment,"2 beds (1 double, 1 sofa bed)",+₹ 288 taxes and charges,0,1 night, 2 adults,"₹ 2,400",False,True,2023-08-05,2023-08-06,"Swimming Pool, Free WiFi, Free parking"
Flagship Hotel Secret Mirage Near Rithala Metro Station,"₹ 1,266",10,Exceptional,1,"Rohini, New Delhi",Classic Triple Room,1 large double bed,+₹ 184 taxes and charges,3,1 night, 2 adults,"₹ 1,948",False,True,2023-08-05,2023-08-06,"Room service, Family rooms, 24-hour front desk, Daily housekeeping, Air conditioning"
OYO Flagship 80461 R K Residency Near Akshardham,"₹ 1,348",4.1,Review score,7,"East Delhi, New Delhi",Classic Triple Room,1 large double bed,+₹ 194 taxes and charges,3,1 night, 2 adults,"₹ 2,750",False,True,2023-08-05,2023-08-06,"Room service, 24-hour front desk, Daily housekeeping"
Hotel Malbork Inn Rajouri Garden Delhi - Couple Friendly Local IDs Accepted,"₹ 5,000",7.7,Good,55,"West Delhi, New Delhi",Deluxe Room,1 extra-large double bed,+₹ 600 taxes and charges,3,1 night, 2 adults,"₹ 5,000",False,True,2023-08-05,2023-08-06,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Free parking, 24-hour front desk, Terrace, Air conditioning, Tea/coffee maker in all rooms, Breakfast"
Collection O Star Inn,"₹ 1,405",3.3,Review score,3,"West Delhi, New Delhi",Classic Triple Room,1 large double bed,+₹ 201 taxes and charges,3,1 night, 2 adults,"₹ 2,868",False,True,2023-08-05,2023-08-06,"Room service, Daily housekeeping, Air conditioning"
"Woodpecker 2BHK Service Apartment Hauz Khas ,Delhi","₹ 4,000",7.6,Good,8,"South Delhi, New Delhi",Two-Bedroom Serviced Apartment,2 extra-large double beds,+₹ 480 taxes and charges,0,1 night, 2 adults,"₹ 4,000",True,True,2023-08-05,2023-08-06,"Non-smoking rooms, Room service, Family rooms, Free WiFi, Free parking, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Breakfast"
PABS 5BHK FARM Chattarpur,"₹ 35,000",NA,NA,NA,New Delhi,Villa,"5 beds (2 doubles, 3 extra-large doubles)","+₹ 6,300 taxes and charges",0,1 night, 2 adults,"₹ 35,000",False,True,2023-08-05,2023-08-06,"Swimming Pool, Free WiFi, Free parking, Terrace, Garden, Air conditioning, Breakfast"
Hotel Kastor,"₹ 3,200",7.2,Good,6,"South Delhi, New Delhi",Budget Double Room,1 large double bed,+₹ 384 taxes and charges,3,1 night, 2 adults,"₹ 3,200",False,True,2023-08-05,2023-08-06,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Breakfast"
Hotel Primrose Regency,"₹ 2,000",7.3,Good,11,Sonīpat,Deluxe Double Room,2 extra-large double beds,+₹ 240 taxes and charges,3,1 night, 2 adults,"₹ 2,000",False,True,2023-08-05,2023-08-06,"Free WiFi, Family rooms, Non-smoking rooms"
OYO Flagship 77798 Hotel Sai Guest House,"₹ 1,240",9.7,Exceptional,4,New Delhi,Classic Triple Room,1 large double bed,+₹ 181 taxes and charges,3,1 night, 2 adults,"₹ 2,530",False,True,2023-08-05,2023-08-06,"Room service, 24-hour front desk, Daily housekeeping, Air conditioning"
Ever Green Guest House Travel & PG,₹ 700,7.3,Good,100,"Paharganj, New Delhi",Double Room with Private Bathroom,2 double beds,+₹ 84 taxes and charges,2,1 night, 2 adults,₹ 700,False,True,2023-08-05,2023-08-06,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free WiFi, Free parking, 24-hour front desk, Terrace, Laundry, Breakfast"
INDEPENDENT EUROPEAN STYLE FULLY FURNISHED STUDIO,"₹ 2,610",NA,NA,NA,Noida,One-Bedroom Apartment,1 double bed,+₹ 313 taxes and charges,0,1 night, 2 adults,"₹ 2,610",False,True,2023-08-05,2023-08-06,"Swimming Pool, Free WiFi, Private parking"
OYO Hotel Star 7,"₹ 1,383",4.0,Review score,1,Palwal,Classic Triple Room,1 large double bed,+₹ 198 taxes and charges,3,1 night, 2 adults,"₹ 2,823",False,True,2023-08-05,2023-08-06,"Family rooms, Room service"
Treebo Trend Maravilla,"₹ 4,755",7.0,Good,48,"Sushant Lok, Gurgaon",Deluxe Double Room,1 extra-large double bed,+₹ 571 taxes and charges,3,1 night, 2 adults,"₹ 9,704",True,True,2023-08-05,2023-08-06,"Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Breakfast"
Hotel Sky view By WB Inn,"₹ 2,000",NA,NA,NA,"South Delhi, New Delhi",Deluxe Double Room,1 large double bed,+₹ 240 taxes and charges,0,1 night, 2 adults,"₹ 2,000",False,True,2023-08-05,2023-08-06,"Room service, Family rooms, Free WiFi, 24-hour front desk"
Hotel Infinity Stays Sector 45 Gurgaon - Couple friendly,"₹ 1,444",5.5,Review score,4,"Sector 40 - 44, Gurgaon",Standard Double Room,1 double bed,+₹ 173 taxes and charges,3,1 night, 2 adults,"₹ 1,699",True,True,2023-08-05,2023-08-06,"Airport shuttle (free), Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Breakfast"
Maplewood Stay,"₹ 4,275",7.3,Good,46,"South Delhi, New Delhi",Deluxe Double or Twin Room,1 extra-large double bed,+₹ 513 taxes and charges,0,1 night, 2 adults,"₹ 4,275",False,True,2023-08-05,2023-08-06,"Non-smoking rooms, Room service, Family rooms, Free WiFi, Free parking, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Good breakfast"
HangOut B&B,"₹ 13,500",NA,NA,NA,"West Delhi, New Delhi",Apartment,"13 beds (3 extra-large doubles, 10 futons)","+₹ 2,430 taxes and charges",0,1 night, 2 adults,"₹ 13,500",False,True,2023-08-05,2023-08-06,"2 swimming pools, Free WiFi, Free parking, Terrace, Air conditioning"
Collection O Hotel Moro,"₹ 1,504",6.7,Review score,3,"Rohini, New Delhi",Classic Triple Room,1 large double bed,+₹ 212 taxes and charges,3,1 night, 2 adults,"₹ 3,070",False,True,2023-08-05,2023-08-06,"Room service, 24-hour front desk, Daily housekeeping, Air conditioning"
Chhavi Premium Hotels,"₹ 2,610",10,Exceptional,1,Noida,Deluxe Double Room,1 double bed,+₹ 313 taxes and charges,3,1 night, 2 adults,"₹ 2,610",True,False,2023-08-05,2023-08-06,"Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Facilities for disabled guests, Breakfast"
Backpackers Heaven@ New King,"₹ 1,534",7.0,Good,413,"Paharganj, New Delhi",Deluxe Double Room,1 double bed,+₹ 184 taxes and charges,3,1 night, 2 adults,"₹ 1,534",False,True,2023-08-05,2023-08-06,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Air conditioning"
Airport Hotel Mars Plaza,₹ 539,5.8,Review score,5,"South West, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 65 taxes and charges,3,1 night, 2 adults,₹ 539,False,False,2023-08-05,2023-08-06,"Airport shuttle, Non-smoking rooms, Family rooms, Free parking, Facilities for disabled guests, 24-hour front desk, Terrace, Bar, Laundry, Daily housekeeping"
OYO 80981 AGM Residency,"₹ 1,383",NA,NA,NA,Sohna,Classic Triple Room,1 large double bed,+₹ 198 taxes and charges,3,1 night, 2 adults,"₹ 2,823",False,True,2023-08-05,2023-08-06,Room service
Bed n Oats,"₹ 2,516",8.4,Very good,30,"DLF Phase I, Gurgaon",Deluxe Double Room,1 extra-large double bed,+₹ 302 taxes and charges,2,1 night, 2 adults,"₹ 2,516",True,True,2023-08-05,2023-08-06,"Room service, Family rooms, Free WiFi, Free parking"
Treebo Trend Grand Gurugram,"₹ 7,233",7.2,Good,25,"Sector 40 - 44, Gurgaon",Deluxe Double Room,Multiple bed types,+₹ 868 taxes and charges,3,1 night, 2 adults,"₹ 16,438",True,True,2023-08-05,2023-08-06,"Room service, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk, Breakfast"
Hotel New City Lite Near IGI Airport,₹ 704,7.7,Good,153,"South West, New Delhi",Deluxe King Room,1 extra-large double bed,+₹ 84 taxes and charges,4,1 night, 2 adults,"₹ 1,759",True,True,2023-08-05,2023-08-06,"Non-smoking rooms, Room service, Family rooms, Free WiFi, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Tea/coffee maker in all rooms, Exceptional breakfast"
Hardik Palace By F9 Hotels,"₹ 5,699",NA,NA,NA,Noida,Deluxe Double Room,1 double bed,+₹ 684 taxes and charges,4,1 night, 2 adults,"₹ 5,699",True,True,2023-08-05,2023-08-06,"Non-smoking rooms, Room service, Family rooms, Free parking, Breakfast"
Hotel Airport Glory,"₹ 1,900",6.8,Review score,75,"Mahipalpur, New Delhi",Superior Double Room,1 extra-large double bed,+₹ 228 taxes and charges,4,1 night, 2 adults,"₹ 4,749",True,True,2023-08-05,2023-08-06,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free WiFi, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Good breakfast"
Square 9 Inn - Near Fortis & Huda City Centre,"₹ 2,239",8.1,Very good,103,"Sector 14, Gurgaon",Deluxe Room,1 double bed,+₹ 299 taxes and charges,3,1 night, 2 adults,"₹ 3,198",False,True,2023-08-05,2023-08-06,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk, Good breakfast"
"Le ROI Express, Paharganj","₹ 2,199",7.9,Good,93,"Paharganj, New Delhi",Deluxe Room,1 double bed,+₹ 264 taxes and charges,3,1 night, 2 adults,"₹ 2,199",False,True,2023-08-05,2023-08-06,"Room service, Restaurant, Free WiFi, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Breakfast"
FabHotel South View,"₹ 5,249",6.0,Review score,140,"South Delhi, New Delhi",Deluxe Room,1 extra-large double bed,+₹ 630 taxes and charges,3,1 night, 2 adults,"₹ 5,249",False,True,2023-08-05,2023-08-06,"Room service, Restaurant, Family rooms, Free WiFi, Free parking, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Air conditioning"
Bungalow 157,"₹ 7,499",9.7,Exceptional,23,"South Delhi, New Delhi",Double Room,1 extra-large double bed,+₹ 900 taxes and charges,0,1 night, 2 adults,"₹ 7,499",True,True,2023-08-05,2023-08-06,"Free WiFi, Air conditioning, Tea/coffee maker in all rooms"
Hotel Swaran Palace,"₹ 3,825",5.8,Review score,50,"Karol bagh, New Delhi",Premium Room,Multiple bed types,+₹ 459 taxes and charges,4,1 night, 2 adults,"₹ 3,825",False,True,2023-08-05,2023-08-06,"Airport shuttle, Non-smoking rooms, Room service, Free WiFi, Facilities for disabled guests, 24-hour front desk, Laundry, Daily housekeeping, Tea/coffee maker in all rooms, Breakfast"
Flagship Magnet Residency Near Najafgarh Metro Station,"₹ 1,413",1.0,Review score,2,Najafgarh,Classic Triple Room,1 large double bed,+₹ 202 taxes and charges,3,1 night, 2 adults,"₹ 2,174",False,True,2023-08-05,2023-08-06,"Room service, Family rooms"
OYO New Star Residency,"₹ 1,383",NA,NA,NA,Neemrana,Classic Triple Room,1 large double bed,+₹ 198 taxes and charges,3,1 night, 2 adults,"₹ 2,823",False,True,2023-08-05,2023-08-06,Room service
