hotel,price,score,avg review,reviews count,address,room_type,bed_type,extra_charges,hotel_rating,number_of_nights,number_of_adult,actual_price,breakfast_included,free_cancellation,checkin,checkout,amenities
Treebo Trend Torque,"₹ 6,232",8.0,Very good,23,Greater Noida,Standard Double Room,1 large double bed,+₹ 748 taxes and charges,3,1 night, 2 adults,"₹ 7,790",True,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Free WiFi, Good breakfast"
"Welcomhotel by ITC Hotels, Dwarka, New Delhi","₹ 12,800",7.0,Good,"2,795","Dwarka, New Delhi",Deluxe Double Room,1 large double bed,"+₹ 2,304 taxes and charges",5,1 night, 2 adults,"₹ 12,800",False,True,2023-11-07,2023-11-08,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Restaurant, Fitness centre, Free parking, Facilities for disabled guests, Bar, Good breakfast"
The Vanaashrya Sariska,"₹ 9,976",8.3,Very good,174,Tehla,Luxury Cottage,Entire bungalow • 1 bathroom • 60m²,"+₹ 1,796 taxes and charges",4,1 night, 2 adults,"₹ 9,976",True,True,2023-11-07,2023-11-08,"Free parking, Restaurant, Non-smoking rooms, Bar, Good breakfast"
Taj City Centre Gurugram,"₹ 20,500",8.7,Fabulous,"1,968","Sector 40 - 44, Gurgaon","Superior Room king bed with upgrade to Deluxe Room (Subject to avl),10% discount on food & Soft Beverages",1 extra-large double bed,"+₹ 3,690 taxes and charges",5,1 night, 2 adults,"₹ 20,500",False,True,2023-11-07,2023-11-08,"2 swimming pools, Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Family rooms, Fitness centre, Tea/coffee maker in all rooms, Bar, Fabulous breakfast"
Radisson Blu Hotel New Delhi Paschim Vihar,"₹ 10,000",6.5,Review score,"1,836","Pashim Vihar, New Delhi",Superior Double or Twin Room,Beds: 1 double or 2 singles,"+₹ 2,300 taxes and charges",5,1 night, 2 adults,"₹ 10,000",False,True,2023-11-07,2023-11-08,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Fitness centre, Tea/coffee maker in all rooms, Bar, Good breakfast"
The Suryaa New Delhi,"₹ 21,293",7.4,Good,"1,088","New Friends Colony, New Delhi","Club Room with complimentary breakfast, 10% Discount on F&B SPA & SALON,3 Pints of Beer at Atrium Lounge(within operational timings)",1 extra-large double bed,"+₹ 3,833 taxes and charges",5,1 night, 2 adults,"₹ 21,293",True,True,2023-11-07,2023-11-08,"2 swimming pools, Airport shuttle (free), Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Family rooms, Tea/coffee maker in all rooms, Bar, Good breakfast"
"Fortune Park Orange, Sidhrawali - Member ITC's Hotel Group","₹ 4,000",8.0,Very good,75,Bhiwadi,Deluxe Twin Room,2 single beds,+₹ 480 taxes and charges,4,1 night, 2 adults,"₹ 4,000",False,True,2023-11-07,2023-11-08,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Fitness centre, Tea/coffee maker in all rooms, Bar, Very good breakfast"
Hilton Garden Inn New Delhi/Saket,"₹ 18,750",7.5,Good,"1,338","Saket, New Delhi",King Guest Room,1 large double bed,"+₹ 3,375 taxes and charges",5,1 night, 2 adults,"₹ 18,750",True,True,2023-11-07,2023-11-08,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Restaurant, Fitness centre, Free parking, Tea/coffee maker in all rooms, Bar, Good breakfast"
Colonel’s Retreat,"₹ 9,360",8.7,Fabulous,549,"South Delhi, New Delhi",Standard Double or Twin Room,Multiple bed types,Includes taxes and charges,3,1 night, 2 adults,"₹ 9,360",True,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Restaurant, Free parking, Facilities for disabled guests, Free WiFi, Terrace, Laundry, Tea/coffee maker in all rooms, Fabulous breakfast"
"Vivanta Surajkund, NCR","₹ 12,000",7.8,Good,"1,350",Faridabad,Superior Room king bed,1 extra-large double bed,"+₹ 2,160 taxes and charges",5,1 night, 2 adults,"₹ 12,000",False,True,2023-11-07,2023-11-08,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Fitness centre, Tea/coffee maker in all rooms, Bar, Very good breakfast"
Southwest Inn - Boutique Hotel,"₹ 6,100",6.2,Review score,308,"Dwarka, New Delhi",Superior Double or Twin Room,1 large double bed,+₹ 732 taxes and charges,3,1 night, 2 adults,"₹ 6,100",False,True,2023-11-07,2023-11-08,"Airport shuttle (free), Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Free WiFi, 24-hour front desk, Terrace, Breakfast"
"Four Points by Sheraton New Delhi, Airport Highway","₹ 16,000",7.9,Good,386,"South West, New Delhi",Premier Room,1 extra-large double bed,"+₹ 2,880 taxes and charges",4,1 night, 2 adults,"₹ 16,000",False,True,2023-11-07,2023-11-08,"Outdoor swimming pool, Non-smoking rooms, Room service, Restaurant, Fitness centre, Facilities for disabled guests, 24-hour front desk, Garden, Tea/coffee maker in all rooms, Good breakfast"
Hotel Decent Suites - Delhi Airport,"₹ 2,599",7.8,Good,"1,768","South West, New Delhi",Deluxe King Room,1 double bed,+₹ 312 taxes and charges,4,1 night, 2 adults,"₹ 3,999",True,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Terrace, Laundry, Breakfast"
FabExpress Chawla House,"₹ 3,183",7.7,Good,6,"East Delhi, New Delhi",Deluxe Room,1 double bed,+₹ 70 taxes and charges,3,1 night, 2 adults,"₹ 3,183",False,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Air conditioning, Breakfast"
Townhouse 86392 Parker Plaza,"₹ 1,697",5.5,Review score,6,Rāi,Classic Triple Room,1 extra-large double bed,+₹ 260 taxes and charges,4,1 night, 2 adults,"₹ 2,611",False,True,2023-11-07,2023-11-08,"Restaurant, Room service, Family rooms, Breakfast"
DoubleTree by Hilton Gurgaon New Delhi NCR,"₹ 17,499",7.5,Good,964,"Golf Course Road, Gurgaon",King Room,1 large double bed,"+₹ 3,150 taxes and charges",5,1 night, 2 adults,"₹ 17,499",False,True,2023-11-07,2023-11-08,"Outdoor swimming pool, Airport shuttle (free), Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Fitness centre, Tea/coffee maker in all rooms, Bar, Good breakfast"
Le Meridien New Delhi,"₹ 16,150",7.7,Good,"1,055","Central Delhi, New Delhi",Executive Double or Twin Room,Beds: 1 double or 2 singles,"+₹ 2,907 taxes and charges",5,1 night, 2 adults,"₹ 16,150",False,True,2023-11-07,2023-11-08,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Family rooms, Tea/coffee maker in all rooms, Bar, Good breakfast"
Hotel Emerald Park,"₹ 1,039",8.7,Fabulous,109,"South West, New Delhi",Deluxe Double or Twin Room,1 large double bed,+₹ 374 taxes and charges,3,1 night, 2 adults,"₹ 1,598",True,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Terrace, Tea/coffee maker in all rooms, Exceptional breakfast"
Karma Chalets Gurgaon,"₹ 10,000",8.3,Very good,103,Gurgaon,Studio Magnolia,Multiple bed types,"+₹ 1,800 taxes and charges",3,1 night, 2 adults,"₹ 10,000",True,True,2023-11-07,2023-11-08,"2 swimming pools, Non-smoking rooms, Spa and wellness centre, Restaurant, Family rooms, Fitness centre, Free parking, Facilities for disabled guests, Tea/coffee maker in all rooms, Very good breakfast"
Airport Hotel Mars,₹ 539,8.1,Very good,13,"South West, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 65 taxes and charges,3,1 night, 2 adults,₹ 539,False,False,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, Facilities for disabled guests, 24-hour front desk, Terrace, Laundry, Breakfast"
Krishna Enclave,"₹ 1,773",NA,NA,NA,Ghaziabad,Double Room with Terrace,"2 beds (1 single, 1 double)",+₹ 213 taxes and charges,0,1 night, 2 adults,"₹ 1,773",False,True,2023-11-07,2023-11-08,
"Holiday Inn Express New Delhi International Airport T3, an IHG Hotel","₹ 13,501",7.1,Good,961,"South West, New Delhi",Deluxe Room,1 large double bed,"+₹ 2,430 taxes and charges",4,1 night, 2 adults,"₹ 13,501",True,False,2023-11-07,2023-11-08,"Non-smoking rooms, Spa and wellness centre, Restaurant, Fitness centre, Facilities for disabled guests, Free WiFi, 24-hour front desk, Bar, Tea/coffee maker in all rooms, Good breakfast"
OYO 81159 Hotel Crown,"₹ 3,052",NA,NA,NA,Pānīpat,Classic Triple Room,1 large double bed,+₹ 398 taxes and charges,3,1 night, 2 adults,"₹ 3,052",False,True,2023-11-07,2023-11-08,Room service
Home@F37 Kailash Colony Metro,"₹ 4,425",8.3,Very good,225,"South Delhi, New Delhi",Super Deluxe Double Room,1 large double bed,+₹ 531 taxes and charges,3,1 night, 2 adults,"₹ 4,425",True,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free parking, Free WiFi, Laundry, Air conditioning, Tea/coffee maker in all rooms, Breakfast"
Hotel Blue Pearl,"₹ 3,150",8.2,Very good,"2,064","Paharganj, New Delhi",Deluxe Room,1 extra-large double bed,+₹ 378 taxes and charges,3,1 night, 2 adults,"₹ 4,200",True,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, Facilities for disabled guests, Free WiFi, 24-hour front desk, Tea/coffee maker in all rooms, Very good breakfast"
"Park Inn by Radisson,South Delhi","₹ 8,999",7.6,Good,"1,110","South Delhi, New Delhi",Superior Room,1 large double bed,"+₹ 1,620 taxes and charges",5,1 night, 2 adults,"₹ 8,999",True,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Fitness centre, Free parking, Facilities for disabled guests, Tea/coffee maker in all rooms, Bar, Good breakfast"
Lime Tree Luxury Studio,"₹ 2,700",9.0,Superb,34,Gurgaon,Standard Double Room,1 single bed,+₹ 324 taxes and charges,3,1 night, 2 adults,"₹ 2,700",False,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Free WiFi, 24-hour front desk"
Airport Hotel Mars Stay By Sinon,₹ 629,9.7,Exceptional,6,"Mahipalpur, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 75 taxes and charges,3,1 night, 2 adults,₹ 629,False,False,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, Facilities for disabled guests, WiFi, 24-hour front desk, Terrace, Breakfast"
"Le Meridien Gurgaon, Delhi NCR","₹ 19,200",8.2,Very good,"1,503",Gurgaon,King Room,1 extra-large double bed,"+₹ 3,456 taxes and charges",5,1 night, 2 adults,"₹ 19,200",False,True,2023-11-07,2023-11-08,"Outdoor swimming pool, Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Fitness centre, Free parking, Tea/coffee maker in all rooms, Bar, Very good breakfast"
Collection O Mahavir Enclave Near Dashrath Puri Metro Station,"₹ 1,561",4.3,Review score,7,"South West, New Delhi",Classic Triple Room,1 large double bed,+₹ 219 taxes and charges,3,1 night, 2 adults,"₹ 2,402",False,True,2023-11-07,2023-11-08,"Room service, 24-hour front desk, Daily housekeeping, Air conditioning"
"Pride Plaza Hotel, Aerocity New Delhi","₹ 16,469",7.3,Good,"3,133","South West, New Delhi",Superior King,1 large double bed,"+₹ 2,964 taxes and charges",5,1 night, 2 adults,"₹ 18,299",True,True,2023-11-07,2023-11-08,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Fitness centre, Tea/coffee maker in all rooms, Bar, Good breakfast"
Delhi Pride Hotel,"₹ 3,599",7.1,Good,134,"Karol bagh, New Delhi",Deluxe Double or Twin Room,Beds: 1 double or 2 singles,+₹ 432 taxes and charges,3,1 night, 2 adults,"₹ 3,599",False,True,2023-11-07,2023-11-08,"Airport shuttle, Room service, Restaurant, Family rooms, Free parking, Facilities for disabled guests, 24-hour front desk, Laundry, Tea/coffee maker in all rooms, Breakfast"
"Crowne Plaza New Delhi Okhla, an IHG Hotel","₹ 10,423",7.9,Good,"1,790","South Delhi, New Delhi",Twin Room - Non-Smoking,2 single beds,"+₹ 1,876 taxes and charges",5,1 night, 2 adults,"₹ 10,423",False,False,2023-11-07,2023-11-08,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Facilities for disabled guests, Free WiFi, Very good breakfast"
The Oberoi Gurgaon,"₹ 32,400",9.4,Superb,491,"Udyog Vihar, Gurgaon",Deluxe Double Room,1 extra-large double bed,"+₹ 5,832 taxes and charges",5,1 night, 2 adults,"₹ 32,400",False,False,2023-11-07,2023-11-08,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Family rooms, Tea/coffee maker in all rooms, Bar, Exceptional breakfast"
Hotel International Inn - Near Delhi Airport,"₹ 2,591",7.7,Good,800,"Mahipalpur, New Delhi",Compact Room,1 extra-large double bed,+₹ 311 taxes and charges,3,1 night, 2 adults,"₹ 2,879",False,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Free WiFi, 24-hour front desk, Laundry, Fabulous breakfast"
The Roseman Hotel and Suites,"₹ 1,971",6.3,Review score,812,Ghaziabad,Deluxe Double Room,1 extra-large double bed,+₹ 237 taxes and charges,3,1 night, 2 adults,"₹ 1,971",False,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Free WiFi, Good breakfast"
Hotel Star One - Near Delhi Airport,"₹ 3,239",7.6,Good,520,"Mahipalpur, New Delhi",Deluxe Room,1 extra-large double bed,+₹ 389 taxes and charges,3,1 night, 2 adults,"₹ 3,599",True,True,2023-11-07,2023-11-08,"Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Daily housekeeping, Air conditioning, Breakfast"
The Metro Stay By F9 Hotels-Near Sector 18 Metro Station Noida,"₹ 3,999",7.6,Good,90,Noida,Standard Double Room,1 double bed,+₹ 480 taxes and charges,3,1 night, 2 adults,"₹ 3,999",False,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, Breakfast"
Dwelling Residency,"₹ 3,500",6.4,Review score,67,Greater Noida,Superior Double Room,1 double bed,+₹ 420 taxes and charges,4,1 night, 2 adults,"₹ 3,500",False,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, Tea/coffee maker in all rooms, Breakfast"
"Crowne Plaza New Delhi Rohini, an IHG Hotel","₹ 9,740",8.1,Very good,844,"Rohini, New Delhi",King Room - Non-Smoking,1 large double bed,"+₹ 1,753 taxes and charges",5,1 night, 2 adults,"₹ 9,740",False,False,2023-11-07,2023-11-08,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Fitness centre, Tea/coffee maker in all rooms, Bar, Very good breakfast"
Hotel Palace Heights,"₹ 7,499",8.0,Very good,232,"Connaught Place, New Delhi",Standard Double Room,Multiple bed types,+₹ 900 taxes and charges,3,1 night, 2 adults,"₹ 7,499",True,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Free parking, Free WiFi, 24-hour front desk, Bar, Daily housekeeping, Air conditioning, Tea/coffee maker in all rooms, Breakfast"
LetsBunk Poshtel & Suites,"₹ 4,320",7.5,Good,763,"Hauz Khas, New Delhi",Queen Room,1 double bed,+₹ 518 taxes and charges,4,1 night, 2 adults,"₹ 4,320",True,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Parking, Free WiFi, 24-hour front desk, Bar, Breakfast"
"ITC Maurya, a Luxury Collection Hotel, New Delhi","₹ 18,000",8.0,Very good,"1,292","Chanakyapuri, New Delhi",Executive Queen Room - Club Level,1 large double bed,"+₹ 3,240 taxes and charges",5,1 night, 2 adults,"₹ 18,000",True,True,2023-11-07,2023-11-08,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Fitness centre, Free parking, Bar, Very good breakfast"
SPOT ON Agrah Hotel,"₹ 1,561",NA,NA,NA,Bulandshahr,Classic Triple Room,1 large double bed,+₹ 211 taxes and charges,3,1 night, 2 adults,"₹ 2,402",False,True,2023-11-07,2023-11-08,Free WiFi
Iora Guest House,"₹ 1,300",9.2,Superb,122,Bharatpur,Double or Twin Room with Bathroom,1 double bed,+₹ 156 taxes and charges,3,1 night, 2 adults,"₹ 1,300",False,True,2023-11-07,2023-11-08,"Airport shuttle, Restaurant, Non-smoking rooms, Room service, Free parking, Facilities for disabled guests, Free WiFi, Good breakfast"
"3 BHK Floor in Dwarka, New Delhi, Near Airport.","₹ 7,000",NA,NA,NA,"Dwarka, New Delhi",Three-Bedroom Apartment,"6 beds (3 doubles, 3 sofa beds)",+₹ 840 taxes and charges,0,1 night, 2 adults,"₹ 7,000",False,True,2023-11-07,2023-11-08,"Free parking, Free WiFi, Terrace, Air conditioning"
Joey's Hostel,"₹ 2,564",8.3,Very good,"1,107","East Delhi, New Delhi",Deluxe Double Room,1 extra-large double bed,+₹ 308 taxes and charges,0,1 night, 2 adults,"₹ 2,564",False,True,2023-11-07,2023-11-08,"Non-smoking rooms, Parking on site, Free WiFi, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Air conditioning, Good breakfast"
Flagship Hotel Yellow Town,"₹ 1,527",NA,NA,NA,Bulandshahr,Classic Triple Room,1 large double bed,+₹ 215 taxes and charges,3,1 night, 2 adults,"₹ 2,350",False,True,2023-11-07,2023-11-08,Room service
ROYAL LALIT Grand Hotel,"₹ 2,699",8.5,Very good,24,Karnal,Deluxe Double Room,1 double bed,+₹ 324 taxes and charges,0,1 night, 2 adults,"₹ 2,699",True,True,2023-11-07,2023-11-08,"Non-smoking rooms, Free parking, Room service, Family rooms, Free WiFi, Tea/coffee maker in all rooms"
"Crowne Plaza Today Gurugram, an IHG Hotel","₹ 16,714",8.4,Very good,"1,055","City Center - Sector 29, Gurgaon",Superior Double Room - Non-Smoking,1 double bed,"+₹ 3,009 taxes and charges",5,1 night, 2 adults,"₹ 16,714",False,False,2023-11-07,2023-11-08,"Outdoor swimming pool, Airport shuttle, Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Family rooms, Fitness centre, Bar, Very good breakfast"
Hotel Pearl - Mahipalpur Delhi Airport Fully Vaccinated Staff,"₹ 2,100",8.3,Very good,471,"Mahipalpur, New Delhi",Small Double Room,1 double bed,+₹ 252 taxes and charges,3,1 night, 2 adults,"₹ 7,000",False,True,2023-11-07,2023-11-08,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Facilities for disabled guests, Free WiFi, Tea/coffee maker in all rooms, Good breakfast"
Hotel Natraj Yes Please,"₹ 4,136",7.7,Good,399,"Paharganj, New Delhi",[Sanitized] Superior Double Room,1 extra-large double bed,+₹ 496 taxes and charges,3,1 night, 2 adults,"₹ 4,136",False,True,2023-11-07,2023-11-08,"Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Free WiFi, 24-hour front desk, Terrace, Laundry, Daily housekeeping"
SaltStayz Golf Course Road,"₹ 2,525",8.4,Very good,165,"Golf Course Road, Gurgaon",Deluxe Double Room,1 double bed,+₹ 303 taxes and charges,4,1 night, 2 adults,"₹ 2,525",True,True,2023-11-07,2023-11-08,"Room service, Free parking, Free WiFi, 24-hour front desk, Fabulous breakfast"
