hotel,price,score,avg review,reviews count,address,room_type,bed_type,extra_charges,hotel_rating,number_of_nights,number_of_adult,actual_price,breakfast_included,free_cancellation,checkin,checkout,amenities
Hotel Grand Suites New Delhi Airport,"₹ 1,529",8.5,Very good,80,"South West, New Delhi",Deluxe King Room,1 double bed,+₹ 183 taxes and charges,4,1 night, 2 adults,"₹ 2,039",True,True,2023-10-03,2023-10-04,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, 24-hour front desk, Daily housekeeping, Air conditioning, Breakfast"
OYO Flagship 81042 Step Inn International,"₹ 1,284",6.7,Review score,3,"Paharganj, New Delhi",Classic Triple Room,1 large double bed,+₹ 186 taxes and charges,3,1 night, 2 adults,"₹ 1,976",False,True,2023-10-03,2023-10-04,"Room service, 24-hour front desk, Daily housekeeping"
Premium Villa - Kalka JI,"₹ 1,350",3.3,Review score,7,"South Delhi, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 162 taxes and charges,3,1 night, 2 adults,"₹ 1,350",False,True,2023-10-03,2023-10-04,"Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Air conditioning"
Hotel Kundan Palace,"₹ 2,249",6.1,Review score,27,"Jasola, New Delhi",Deluxe Room,1 double bed,+₹ 270 taxes and charges,3,1 night, 2 adults,"₹ 2,249",False,True,2023-10-03,2023-10-04,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, Facilities for disabled guests, Free WiFi, 24-hour front desk, Terrace, Breakfast"
Flagship Hotel Diamond,"₹ 1,126",7.5,Good,4,Faridabad,Classic Triple Room,1 large double bed,+₹ 167 taxes and charges,3,1 night, 2 adults,"₹ 1,733",False,True,2023-10-03,2023-10-04,"Room service, Breakfast"
Kher Residency Safdarjung Enclave New Delhi,"₹ 3,500",8.3,Very good,56,"South Delhi, New Delhi",Deluxe Room,1 double bed,+₹ 420 taxes and charges,3,1 night, 2 adults,"₹ 3,500",False,True,2023-10-03,2023-10-04,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Free WiFi, 24-hour front desk, Laundry, Breakfast"
Pabs 3BHK Farm,"₹ 30,000",NA,NA,NA,New Delhi,Double or Twin Room,1 large double bed,"+₹ 5,400 taxes and charges",0,1 night, 2 adults,"₹ 30,000",False,True,2023-10-03,2023-10-04,"Swimming Pool, Free parking, Free WiFi, Garden, Bar, Air conditioning"
Hotel Rudra INN at Chhatarpur,"₹ 1,990",7.7,Good,10,"Chattarpur, New Delhi",Double Room,1 double bed,+₹ 239 taxes and charges,3,1 night, 2 adults,"₹ 1,990",True,True,2023-10-03,2023-10-04,"Room service, Family rooms, Free parking, Free WiFi, Garden, Air conditioning, Breakfast"
The Mansion Killa25,"₹ 13,500",NA,NA,NA,Faridabad,Three-Bedroom Villa,3 double beds,"+₹ 2,430 taxes and charges",0,1 night, 2 adults,"₹ 13,500",False,False,2023-10-03,2023-10-04,"Free parking, Free WiFi"
FabHotel Anutham Saket,"₹ 6,565",6.7,Review score,332,"Saket, New Delhi",(Sanitised) Deluxe Double Room,1 large double bed,+₹ 788 taxes and charges,3,1 night, 2 adults,"₹ 6,565",False,True,2023-10-03,2023-10-04,"Room service, Family rooms, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Breakfast"
Treebo Trend TMS Residency,"₹ 5,126",7.0,Good,75,"South West, New Delhi",Standard Double Room,1 extra-large double bed,+₹ 615 taxes and charges,3,1 night, 2 adults,"₹ 6,408",True,True,2023-10-03,2023-10-04,"Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Breakfast"
FabHotel Trio Continental,"₹ 4,671",6.1,Review score,7,New Delhi,Deluxe Room,1 double bed,+₹ 560 taxes and charges,3,1 night, 2 adults,"₹ 4,671",False,True,2023-10-03,2023-10-04,"Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Breakfast"
Metro View Apartment with WiFi & Breakfast,"₹ 2,400",9.0,Superb,2,Noida,One-Bedroom Apartment,"2 beds (1 double, 1 sofa bed)",+₹ 288 taxes and charges,0,1 night, 2 adults,"₹ 2,400",False,True,2023-10-03,2023-10-04,"Swimming Pool, Free parking, Free WiFi"
Flagship Hotel Secret Mirage Near Rithala Metro Station,"₹ 1,250",10,Exceptional,1,"Rohini, New Delhi",Classic Triple Room,1 large double bed,+₹ 182 taxes and charges,3,1 night, 2 adults,"₹ 1,924",False,True,2023-10-03,2023-10-04,"Room service, Family rooms, 24-hour front desk, Daily housekeeping, Air conditioning"
OYO Flagship 80461 R K Residency Near Akshardham,"₹ 1,126",4.1,Review score,7,"East Delhi, New Delhi",Classic Triple Room,1 large double bed,+₹ 167 taxes and charges,3,1 night, 2 adults,"₹ 1,733",False,True,2023-10-03,2023-10-04,"Room service, 24-hour front desk, Daily housekeeping"
Collection O Star Inn,"₹ 1,260",3.3,Review score,3,"West Delhi, New Delhi",Classic Triple Room,1 large double bed,+₹ 183 taxes and charges,3,1 night, 2 adults,"₹ 1,939",False,True,2023-10-03,2023-10-04,"Room service, Daily housekeeping, Air conditioning"
"Woodpecker 2BHK Service Apartment Hauz Khas ,Delhi","₹ 4,000",7.6,Good,8,"South Delhi, New Delhi",Two-Bedroom Serviced Apartment,2 extra-large double beds,+₹ 480 taxes and charges,0,1 night, 2 adults,"₹ 4,000",True,True,2023-10-03,2023-10-04,"Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Breakfast"
PABS 5BHK FARM Chattarpur,"₹ 35,000",NA,NA,NA,New Delhi,Villa,"5 beds (2 doubles, 3 extra-large doubles)","+₹ 6,300 taxes and charges",0,1 night, 2 adults,"₹ 35,000",False,True,2023-10-03,2023-10-04,"Swimming Pool, Free parking, Free WiFi, Terrace, Garden, Air conditioning, Breakfast"
Hotel Kastor,"₹ 3,000",7.2,Good,6,"South Delhi, New Delhi",Budget Double Room,1 large double bed,+₹ 360 taxes and charges,3,1 night, 2 adults,"₹ 3,000",False,True,2023-10-03,2023-10-04,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, 24-hour front desk, Laundry, Daily housekeeping, Breakfast"
Hotel Primrose Regency,"₹ 2,000",7.3,Good,11,Sonīpat,Deluxe Double Room,2 extra-large double beds,+₹ 240 taxes and charges,3,1 night, 2 adults,"₹ 2,000",False,True,2023-10-03,2023-10-04,"Non-smoking rooms, Family rooms, Free WiFi"
OYO Flagship 77798 Hotel Sai Guest House,"₹ 1,126",9.7,Exceptional,4,New Delhi,Classic Triple Room,1 large double bed,+₹ 167 taxes and charges,3,1 night, 2 adults,"₹ 1,733",False,True,2023-10-03,2023-10-04,"Room service, 24-hour front desk, Daily housekeeping, Air conditioning"
Ever Green Guest House Travel & PG,₹ 800,7.3,Good,100,"Paharganj, New Delhi",Deluxe Queen Room,2 single beds,+₹ 96 taxes and charges,2,1 night, 2 adults,₹ 800,False,True,2023-10-03,2023-10-04,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Terrace, Laundry, Breakfast"
Rose Residency - Dwarka Sec 9,"₹ 1,299",4.7,Review score,30,"Dwarka, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 156 taxes and charges,3,1 night, 2 adults,"₹ 1,299",False,True,2023-10-03,2023-10-04,"Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Terrace, Air conditioning"
Treebo Trend Maravilla,"₹ 4,755",7.0,Good,48,"Sushant Lok, Gurgaon",Deluxe Double Room,1 extra-large double bed,+₹ 571 taxes and charges,3,1 night, 2 adults,"₹ 6,793",True,True,2023-10-03,2023-10-04,"Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Breakfast"
Hotel Sky view By WB Inn,"₹ 2,000",NA,NA,NA,"South Delhi, New Delhi",Deluxe Double Room,1 large double bed,+₹ 240 taxes and charges,0,1 night, 2 adults,"₹ 2,000",False,True,2023-10-03,2023-10-04,"Room service, Family rooms, Free WiFi, 24-hour front desk"
Hotel Infinity Stays Sector 45 Gurgaon - Couple friendly,"₹ 1,444",5.5,Review score,4,"Sector 40 - 44, Gurgaon",Standard Double Room,1 double bed,+₹ 173 taxes and charges,3,1 night, 2 adults,"₹ 1,699",True,True,2023-10-03,2023-10-04,"Airport shuttle (free), Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, 24-hour front desk, Tea/coffee maker in all rooms, Breakfast"
HangOut B&B,"₹ 13,500",NA,NA,NA,"West Delhi, New Delhi",Apartment,"13 beds (3 extra-large doubles, 10 futons)","+₹ 2,430 taxes and charges",0,1 night, 2 adults,"₹ 13,500",False,True,2023-10-03,2023-10-04,"2 swimming pools, Free parking, Free WiFi, Terrace, Air conditioning"
Collection O Hotel Moro,"₹ 1,396",6.7,Review score,3,"Rohini, New Delhi",Classic Triple Room,1 large double bed,+₹ 200 taxes and charges,3,1 night, 2 adults,"₹ 2,148",False,True,2023-10-03,2023-10-04,"Room service, 24-hour front desk, Daily housekeeping, Air conditioning"
Backpackers Heaven@ New King,"₹ 1,534",7.0,Good,413,"Paharganj, New Delhi",Deluxe Double Room,1 double bed,+₹ 184 taxes and charges,3,1 night, 2 adults,"₹ 1,534",False,True,2023-10-03,2023-10-04,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Air conditioning"
Airport Hotel Mars Plaza,₹ 539,5.8,Review score,5,"South West, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 65 taxes and charges,3,1 night, 2 adults,₹ 539,False,False,2023-10-03,2023-10-04,"Airport shuttle, Non-smoking rooms, Family rooms, Free parking, Facilities for disabled guests, 24-hour front desk, Terrace, Bar, Laundry, Daily housekeeping"
OYO 80981 AGM Residency,"₹ 1,408",NA,NA,NA,Sohna,Classic Triple Room,1 large double bed,+₹ 201 taxes and charges,3,1 night, 2 adults,"₹ 2,166",False,True,2023-10-03,2023-10-04,Room service
Treebo Trend Grand Gurugram,"₹ 9,205",7.2,Good,25,"Sector 40 - 44, Gurgaon",Deluxe Double Room,Multiple bed types,"+₹ 1,657 taxes and charges",3,1 night, 2 adults,"₹ 11,507",True,True,2023-10-03,2023-10-04,"Room service, Restaurant, Family rooms, Free parking, Free WiFi, 24-hour front desk, Breakfast"
Hotel New City Lite Near IGI Airport,₹ 704,7.7,Good,153,"South West, New Delhi",Deluxe King Room,1 extra-large double bed,+₹ 84 taxes and charges,4,1 night, 2 adults,"₹ 1,759",True,True,2023-10-03,2023-10-04,"Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Tea/coffee maker in all rooms, Exceptional breakfast"
Hardik Palace By F9 Hotels,"₹ 5,699",NA,NA,NA,Noida,Deluxe Double Room,1 double bed,+₹ 684 taxes and charges,4,1 night, 2 adults,"₹ 5,699",True,True,2023-10-03,2023-10-04,"Non-smoking rooms, Room service, Family rooms, Free parking, Breakfast"
Hotel Airport Glory,"₹ 1,900",6.8,Review score,75,"Mahipalpur, New Delhi",Superior Double Room,1 extra-large double bed,+₹ 228 taxes and charges,4,1 night, 2 adults,"₹ 4,749",True,True,2023-10-03,2023-10-04,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Good breakfast"
Square 9 Inn - Near Fortis & Huda City Centre,"₹ 3,198",8.1,Very good,103,"Sector 14, Gurgaon",Deluxe Room,1 double bed,+₹ 414 taxes and charges,3,1 night, 2 adults,"₹ 3,198",False,True,2023-10-03,2023-10-04,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Free WiFi, 24-hour front desk, Good breakfast"
"Le ROI Express, Paharganj","₹ 2,209",7.9,Good,93,"Paharganj, New Delhi",Deluxe Room,1 double bed,+₹ 265 taxes and charges,3,1 night, 2 adults,"₹ 2,599",False,True,2023-10-03,2023-10-04,"Room service, Restaurant, Free parking, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Breakfast"
FabHotel South View,"₹ 4,672",6.0,Review score,140,"South Delhi, New Delhi",Deluxe Room,1 extra-large double bed,+₹ 561 taxes and charges,3,1 night, 2 adults,"₹ 4,672",False,True,2023-10-03,2023-10-04,"Room service, Restaurant, Family rooms, Free parking, Free WiFi, 24-hour front desk, Terrace, Laundry, Daily housekeeping, Air conditioning"
Bungalow 157,"₹ 12,499",9.7,Exceptional,23,"South Delhi, New Delhi",Double Room with Private Bathroom,1 extra-large double bed,"+₹ 2,250 taxes and charges",0,1 night, 2 adults,"₹ 12,499",True,True,2023-10-03,2023-10-04,"Free WiFi, Air conditioning, Tea/coffee maker in all rooms"
Hotel Swaran Palace,"₹ 3,825",5.8,Review score,50,"Karol bagh, New Delhi",Premium Room,Multiple bed types,+₹ 459 taxes and charges,4,1 night, 2 adults,"₹ 3,825",False,True,2023-10-03,2023-10-04,"Airport shuttle, Non-smoking rooms, Room service, Facilities for disabled guests, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Tea/coffee maker in all rooms, Breakfast"
Flagship Magnet Residency Near Najafgarh Metro Station,"₹ 1,257",1.0,Review score,2,Najafgarh,Classic Triple Room,1 large double bed,+₹ 183 taxes and charges,3,1 night, 2 adults,"₹ 1,933",False,True,2023-10-03,2023-10-04,"Room service, Family rooms"
OYO New Star Residency,"₹ 1,257",NA,NA,NA,Neemrana,Classic Triple Room,1 large double bed,+₹ 183 taxes and charges,3,1 night, 2 adults,"₹ 1,933",False,True,2023-10-03,2023-10-04,Room service
Kiara Inn,₹ 971,7.8,Good,17,"South Delhi, New Delhi",Deluxe Room,1 single bed,+₹ 117 taxes and charges,3,1 night, 2 adults,₹ 971,False,False,2023-10-03,2023-10-04,"Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Free WiFi, 24-hour front desk, Terrace, Laundry, Daily housekeeping"
Bravura Gold Resort,"₹ 6,000",5.0,Review score,9,Meerut,Premium Double Room,1 double bed,+₹ 720 taxes and charges,5,1 night, 2 adults,"₹ 6,000",False,True,2023-10-03,2023-10-04,"Outdoor swimming pool, Airport shuttle, Restaurant, Non-smoking rooms, Room service, Spa and wellness centre, Free parking, Fitness centre, Bar, Breakfast"
Private Hotel - Near Iskcon Temple,"₹ 1,500",4.7,Review score,22,"South Delhi, New Delhi",Deluxe Double Room (2 Adults + 1 Child),1 extra-large double bed,+₹ 180 taxes and charges,3,1 night, 2 adults,"₹ 1,500",True,True,2023-10-03,2023-10-04,"Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Terrace, Garden, Laundry, Breakfast"
Hotel Park Suites at Airport,"₹ 1,039",8.9,Fabulous,40,"South West, New Delhi",Superior Double or Twin Room,1 extra-large double bed,+₹ 374 taxes and charges,3,1 night, 2 adults,"₹ 1,598",True,True,2023-10-03,2023-10-04,"Airport shuttle, Non-smoking rooms, Room service, Free parking, Free WiFi, 24-hour front desk, Terrace, Garden, Tea/coffee maker in all rooms, Breakfast"
FabHotel Staywell,"₹ 3,823",7.9,Good,95,"DLF Phase I, Gurgaon",Deluxe Room,1 double bed,+₹ 459 taxes and charges,3,1 night, 2 adults,"₹ 3,823",False,True,2023-10-03,2023-10-04,NA
Royal Inn,"₹ 1,200",NA,NA,NA,Noida,Deluxe Double Room (2 Adults + 1 Child),1 double bed,+₹ 144 taxes and charges,3,1 night, 2 adults,"₹ 1,200",False,True,2023-10-03,2023-10-04,"Non-smoking rooms, Room service, Family rooms"
HOTEL Classic Paradise,"₹ 1,039",8.9,Fabulous,60,"South West, New Delhi",Deluxe Room,1 double bed,+₹ 374 taxes and charges,3,1 night, 2 adults,"₹ 1,598",True,True,2023-10-03,2023-10-04,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Terrace, Tea/coffee maker in all rooms, Exceptional breakfast"
Hotel Sun International,"₹ 1,695",4.6,Review score,41,"Paharganj, New Delhi",Deluxe Double Room,1 large double bed,+₹ 203 taxes and charges,2,1 night, 2 adults,"₹ 1,695",False,True,2023-10-03,2023-10-04,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Facilities for disabled guests, Free WiFi, 24-hour front desk, Terrace, Garden, Breakfast"
Saltstayz Executive Studio Apartment,"₹ 5,355",10,Exceptional,10,"Sector 40 - 44, Gurgaon",Studio with Balcony,Entire studio • 1 bathroom • 1 kitchen • 42m²,+₹ 643 taxes and charges,0,1 night, 2 adults,"₹ 5,355",True,False,2023-10-03,2023-10-04,"Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Free WiFi, 24-hour front desk, Breakfast"
Olive Service Apartments - Golf Course Road,"₹ 3,989",8.5,Very good,30,"Sushant Lok, Gurgaon",Superior Studio,Entire studio • 1 bathroom • 1 kitchen • 37m²,+₹ 479 taxes and charges,3,1 night, 2 adults,"₹ 3,989",False,True,2023-10-03,2023-10-04,"Non-smoking rooms, Room service, Family rooms, Free parking, Facilities for disabled guests, Free WiFi"
Super OYO Capital O 8902 Hotel Ronald Inn,"₹ 1,597",3.4,Review score,11,Faridabad,Classic Triple Room,1 large double bed,+₹ 224 taxes and charges,3,1 night, 2 adults,"₹ 2,457",False,True,2023-10-03,2023-10-04,"Bar, Breakfast"
The Desire CyberHub,"₹ 2,430",7.8,Good,120,Gurgaon,Deluxe Double Room,1 extra-large double bed,+₹ 292 taxes and charges,0,1 night, 2 adults,"₹ 2,430",False,True,2023-10-03,2023-10-04,"Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Tea/coffee maker in all rooms, Bar, Good breakfast"
ZEN Studios - DLF CyberCity Gurgaon,"₹ 3,500",8.7,Fabulous,166,"DLF Cyber City, Gurgaon",Standard Studio,Entire studio • 1 bathroom • 1 kitchen • 29m²,+₹ 420 taxes and charges,0,1 night, 2 adults,"₹ 3,500",False,False,2023-10-03,2023-10-04,"Non-smoking rooms, Room service, Restaurant, Family rooms, Fitness centre, Free parking, Facilities for disabled guests, Free WiFi, 24-hour front desk, Very good breakfast"
Flagship Skyway Residency,"₹ 1,257",2.5,Review score,2,Indraprast,Classic Triple Room,1 large double bed,+₹ 183 taxes and charges,3,1 night, 2 adults,"₹ 1,933",False,True,2023-10-03,2023-10-04,
FabHotel Oyster Villa,"₹ 3,613",8.1,Very good,65,"Sushant Lok, Gurgaon",Deluxe Room,1 large double bed,+₹ 434 taxes and charges,3,1 night, 2 adults,"₹ 3,613",True,True,2023-10-03,2023-10-04,"Room service, Family rooms, Free WiFi, 24-hour front desk"
OYO Flagship Royal Regency,"₹ 1,257",10,Exceptional,3,Dera Māndi,Classic Triple Room,1 large double bed,+₹ 183 taxes and charges,3,1 night, 2 adults,"₹ 1,933",False,True,2023-10-03,2023-10-04,"Room service, Family rooms"
Flagship Dezy Stays,"₹ 1,257",NA,NA,NA,"South Delhi, New Delhi",Classic Triple Room,1 large double bed,+₹ 183 taxes and charges,3,1 night, 2 adults,"₹ 1,933",False,True,2023-10-03,2023-10-04,"Room service, 24-hour front desk, Daily housekeeping, Air conditioning"
Flagship Hotel The Sangam,"₹ 1,307",1.0,Review score,3,"Dwarka, New Delhi",Classic Triple Room,1 large double bed,+₹ 189 taxes and charges,3,1 night, 2 adults,"₹ 2,010",False,True,2023-10-03,2023-10-04,"Room service, 24-hour front desk, Daily housekeeping"
FabHotel Indigo,"₹ 2,973",8.3,Very good,3,Noida,Deluxe Room,1 double bed,+₹ 357 taxes and charges,3,1 night, 2 adults,"₹ 2,973",False,True,2023-10-03,2023-10-04,"Non-smoking rooms, Room service, Family rooms, Free WiFi, Breakfast"
Hotel Haveli Palace,"₹ 1,800",6.6,Review score,36,Ghaziabad,Deluxe Studio,Entire studio • 1 bathroom • 26m²,+₹ 216 taxes and charges,2,1 night, 2 adults,"₹ 1,800",False,False,2023-10-03,2023-10-04,"Non-smoking rooms, Room service, Spa and wellness centre, Restaurant, Family rooms, Free parking, Facilities for disabled guests, Breakfast"
New Haven Hotel Greater Kailash Delhi Local IDs Accepted,"₹ 4,300",7.1,Good,46,"South Delhi, New Delhi",Deluxe Double Room,1 extra-large double bed,+₹ 516 taxes and charges,4,1 night, 2 adults,"₹ 4,300",False,True,2023-10-03,2023-10-04,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Free parking, Facilities for disabled guests, 24-hour front desk, Laundry, Tea/coffee maker in all rooms, Breakfast"
Hotel Livia Residency,"₹ 2,159",4.7,Review score,23,"South Delhi, New Delhi",Classic Triple Room,1 extra-large double bed,+₹ 259 taxes and charges,0,1 night, 2 adults,"₹ 2,159",False,True,2023-10-03,2023-10-04,"Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning"
Hotel Home Stay Dwarka,"₹ 1,805",6.5,Review score,35,"Dwarka, New Delhi",Deluxe Triple Room,1 large double bed,+₹ 217 taxes and charges,0,1 night, 2 adults,"₹ 1,805",False,True,2023-10-03,2023-10-04,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, Free WiFi, 24-hour front desk, Terrace, Laundry, Daily housekeeping"
Hotel Batra Home,"₹ 1,350",8.3,Very good,4,"South Delhi, New Delhi",Standard Double Room,1 double bed,+₹ 162 taxes and charges,3,1 night, 2 adults,"₹ 1,350",False,False,2023-10-03,2023-10-04,"Airport shuttle (free), Non-smoking rooms, Room service, Family rooms, Free parking, 24-hour front desk, Air conditioning"
FabHotel F9 Indirapuram,"₹ 4,245",6.4,Review score,17,Ghaziabad,Deluxe Room,1 double bed,+₹ 509 taxes and charges,3,1 night, 2 adults,"₹ 4,245",True,True,2023-10-03,2023-10-04,"Room service, Free WiFi"
Flagship Hotel Olive Saffron,"₹ 1,250",1.3,Review score,6,"Rohini, New Delhi",Classic Triple Room,1 extra-large double bed,+₹ 206 taxes and charges,3,1 night, 2 adults,"₹ 1,924",False,True,2023-10-03,2023-10-04,"Room service, 24-hour front desk, Daily housekeeping"
"Hotel Gagan Inn - Backside Punjab National Bank - West Patel Nagar, Metro Pillar No 222","₹ 2,599",7.1,Good,18,New Delhi,Deluxe Double or Twin Room,1 double bed,+₹ 312 taxes and charges,4,1 night, 2 adults,"₹ 3,999",False,True,2023-10-03,2023-10-04,"Non-smoking rooms, Room service, Family rooms, Free parking, 24-hour front desk, Air conditioning"
Signature villa,"₹ 1,248",7.0,Good,1,Sonīpat,Double Room,1 large double bed,+₹ 150 taxes and charges,0,1 night, 2 adults,"₹ 1,248",False,True,2023-10-03,2023-10-04,"Non-smoking rooms, Family rooms, Free parking, Free WiFi, Breakfast"
FabExpress La Serene Gagan Vihar,"₹ 3,187",2.3,Review score,12,"East Delhi, New Delhi",Deluxe Room,1 double bed,+₹ 402 taxes and charges,4,1 night, 2 adults,"₹ 3,187",False,True,2023-10-03,2023-10-04,"Non-smoking rooms, Room service, Family rooms, Free WiFi, 24-hour front desk, Air conditioning, Breakfast"
Townhouse 1204 Hotel Xanthe,"₹ 2,233",NA,NA,NA,Noida,Classic Triple Room,1 large double bed,+₹ 300 taxes and charges,3,1 night, 2 adults,"₹ 3,436",False,True,2023-10-03,2023-10-04,
The Neem,"₹ 5,400",9.0,Superb,145,"Greater Kailash 1, New Delhi",Standard Room,Multiple bed types,+₹ 648 taxes and charges,0,1 night, 2 adults,"₹ 5,400",True,True,2023-10-03,2023-10-04,"Non-smoking rooms, Family rooms, Free parking, Free WiFi, Terrace, Garden, Laundry, Daily housekeeping, Tea/coffee maker in all rooms, Breakfast"
"Hotel Ipotel - Couple Friendly Near Yamuna Sports Complex, East Delhi","₹ 3,300",5.9,Review score,12,"East Delhi, New Delhi",Deluxe Double Room with Balcony,1 double bed,+₹ 396 taxes and charges,3,1 night, 2 adults,"₹ 3,300",False,True,2023-10-03,2023-10-04,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, Facilities for disabled guests, 24-hour front desk, Tea/coffee maker in all rooms, Breakfast"
Zip By Spree Hotels Delhi,"₹ 4,799",6.5,Review score,4,"South Delhi, New Delhi",Deluxe Room,1 large double bed,+₹ 576 taxes and charges,3,1 night, 2 adults,"₹ 4,799",False,True,2023-10-03,2023-10-04,"Non-smoking rooms, Room service, Restaurant, Free parking, 24-hour front desk, Air conditioning, Breakfast"
COL O Corporate elite stay,"₹ 1,126",5.7,Review score,20,"Sector 40 - 44, Gurgaon",Standard Double Room,1 large double bed,+₹ 167 taxes and charges,3,1 night, 2 adults,"₹ 1,733",False,True,2023-10-03,2023-10-04,
Hotel India International,"₹ 2,159",6.3,Review score,158,"Paharganj, New Delhi",Deluxe Double Room,Beds: 1 double or 2 singles,+₹ 259 taxes and charges,3,1 night, 2 adults,"₹ 2,159",False,True,2023-10-03,2023-10-04,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Free parking, 24-hour front desk, Terrace, Tea/coffee maker in all rooms, Breakfast"
Vinanda Home Stay,"₹ 2,249",8.5,Very good,19,"Safdarjung Enclave, New Delhi",Double Room,1 large double bed,+₹ 270 taxes and charges,0,1 night, 2 adults,"₹ 2,249",True,True,2023-10-03,2023-10-04,"Free parking, Free WiFi, Air conditioning"
FabExpress Taj Residency,"₹ 2,125",7.1,Good,34,"Dwarka, New Delhi",Deluxe Room,1 double bed,+₹ 255 taxes and charges,3,1 night, 2 adults,"₹ 2,125",False,True,2023-10-03,2023-10-04,"Non-smoking rooms, Room service, Family rooms, Free parking, 24-hour front desk, Terrace, Air conditioning, Breakfast"
Kabul Hotel Medanta,"₹ 7,695",7.5,Good,21,"Sector 40 - 44, Gurgaon",Standard Double Room,1 large double bed,"+₹ 1,385 taxes and charges",3,1 night, 2 adults,"₹ 7,695",False,False,2023-10-03,2023-10-04,"Non-smoking rooms, Room service, Restaurant, Free parking, 24-hour front desk"
HOTEL PITRASHISH PRIDE IGI Intl AIRPORT DELHI,"₹ 3,848",7.2,Good,12,"South West, New Delhi",Deluxe Room,1 double bed,+₹ 462 taxes and charges,4,1 night, 2 adults,"₹ 3,848",False,True,2023-10-03,2023-10-04,"Airport shuttle, Non-smoking rooms, Room service, Restaurant, Family rooms, Facilities for disabled guests, 24-hour front desk, Laundry, Tea/coffee maker in all rooms, Breakfast"
FabHotel Goodwill GK 1,"₹ 5,945",5.8,Review score,35,"Greater Kailash 1, New Delhi",Deluxe Room,1 large double bed,+₹ 713 taxes and charges,3,1 night, 2 adults,"₹ 5,945",True,True,2023-10-03,2023-10-04,"Room service, Free parking, Facilities for disabled guests, Free WiFi, 24-hour front desk, Laundry, Daily housekeeping, Air conditioning, Breakfast"
Flagship Gdd Kuteer,"₹ 1,250",6.2,Review score,4,Noida,Standard Double Room,1 large double bed,+₹ 182 taxes and charges,3,1 night, 2 adults,"₹ 1,924",False,True,2023-10-03,2023-10-04,
Flagship Hotel Dp Palace Near Jama Masjid,"₹ 1,111",1.0,Review score,2,"Paharganj, New Delhi",Classic Triple Room,1 large double bed,+₹ 165 taxes and charges,3,1 night, 2 adults,"₹ 1,709",False,True,2023-10-03,2023-10-04,Air conditioning
Hotel Saffron Gold,"₹ 2,209",7.5,Good,219,"Pashim Vihar, New Delhi",Double Room with Private Bathroom,1 double bed,+₹ 265 taxes and charges,3,1 night, 2 adults,"₹ 3,399",False,True,2023-10-03,2023-10-04,"Airport shuttle, Non-smoking rooms, Room service, Family rooms, Free parking, Facilities for disabled guests, Free WiFi, 24-hour front desk, Terrace, Very good breakfast"
